assembly_name,family,component_count,body_count,edge_count,face_count,vertex_count,mass,volume,surface_area,material,complexity_ratio,rotational_symmetry,geometric_complexity,source_file,json_found,properties_name,properties_vertex_count,properties_edge_count,properties_face_count,properties_loop_count,properties_shell_count,properties_body_count,properties_area,properties_volume,properties_density,properties_mass,properties_design_type,properties_likes_count,properties_comments_count,properties_views_count
20469_b6211bfd,simple_rotor,1,5.0,9.0,5.0,8.0,2.879633799315485,366.8323311229918,0.0,"Steel, Mild",1.8,0,22.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20469_b6211bfd/assembly.json,True,Untitled,8,9,5,5,5,5,516.5240022964532,366.8323311229918,0.00785,2.879633799315485,ParametricDesignType,1,0,197
22126_e1cca10f,medium_rotor,20,19.0,510.0,263.0,379.0,19.96648886160833,2572.3835744120656,0.0,"Steel, Mild, Steel, Rubber, Natural",1.9391634980988592,0,1152.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22126_e1cca10f/assembly.json,True,Untitled,379,510,263,389,19,19,3023.5702984162895,2572.3835744120656,0.007761862989726093,19.96648886160833,ParametricDesignType,0,0,424
20908_10574fbf,simple_rotor,1,7.0,162.0,85.0,92.0,0.3891402630035323,49.57200802592769,0.0,Steel,1.9058823529411764,0,339.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20908_10574fbf/assembly.json,True,Untitled,92,162,85,94,7,7,379.53035941293047,49.57200802592769,0.00785,0.3891402630035323,ParametricDesignType,4,0,689
23096_7da0f913,simple_rotor,1,1.0,218.0,92.0,142.0,8.512132022828231,3152.641489936382,0.0,Aluminum,2.369565217391304,0,452.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23096_7da0f913/assembly.json,True,Untitled,142,218,92,124,1,1,4097.419302292752,3152.641489936382,0.0026999999999999997,8.512132022828231,ParametricDesignType,1,0,772
22072_5163223a,medium_rotor,6,9.0,306.0,140.0,191.0,184.9627027745513,23562.12774198106,0.0,Steel,2.1857142857142855,0,637.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22072_5163223a/assembly.json,True,Untitled,191,306,140,159,9,9,19931.220505539117,23562.12774198106,0.00785,184.9627027745513,ParametricDesignType,1,0,731
23120_f7c9092f,medium_rotor,1,91.0,963.0,525.0,675.0,42.49379169236838,5413.221871639291,0.0,Steel,1.8342857142857143,0,2163.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23120_f7c9092f/assembly.json,True,Untitled,675,963,525,606,91,91,5599.167007557776,5413.221871639291,0.00784999999999999,42.49379169236838,ParametricDesignType,0,0,542
23438_b1ef78f4,symmetric_rotor,1,7.0,270.0,104.0,178.0,13.62743548358064,1735.9790424943496,0.0,Steel,2.5961538461538463,1,552.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23438_b1ef78f4/assembly.json,True,Untitled,178,270,104,126,7,7,4708.980926788529,1735.9790424943496,0.007849999999999998,13.62743548358064,ParametricDesignType,1,0,456
22678_ff42f120,symmetric_rotor,3,8.0,561.0,221.0,382.0,1403.5657672387342,178798.18690939294,0.0,Steel,2.5384615384615383,1,1164.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22678_ff42f120/assembly.json,True,Untitled,382,561,221,278,12,8,97959.43913616652,178798.18690939294,0.007849999999999998,1403.5657672387342,ParametricDesignType,0,0,627
23194_b675acc0,simple_rotor,8,11.0,141.0,98.0,117.0,0.4741875924709937,55.852484389987474,0.0,Brass,1.4387755102040816,0,356.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23194_b675acc0/assembly.json,True,Untitled,117,141,98,172,11,11,946.2390209199941,55.852484389987474,0.008490000000000001,0.4741875924709937,ParametricDesignType,1,0,807
20406_dacb0300,simple_rotor,1,10.0,101.0,64.0,80.0,3.953871564391818,503.67790629195144,0.0,"Steel, Mild",1.578125,0,245.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20406_dacb0300/assembly.json,True,Untitled,80,101,64,101,10,10,1965.962332467361,503.67790629195144,0.00785,3.953871564391818,ParametricDesignType,1,0,456
22228_1c82530b,medium_rotor,26,35.0,806.0,389.0,587.0,0.0009834500302272,0.1252802586276696,0.0,Steel,2.0719794344473006,0,1782.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22228_1c82530b/assembly.json,True,Untitled,587,806,389,588,35,35,18.24162093035112,0.12528025862766962,0.00785,0.0009834500302272065,ParametricDesignType,1,0,885
23199_75dc1efd,simple_rotor,1,2.0,54.0,22.0,36.0,58.37687613611552,7436.544730715354,0.0,Steel,2.4545454545454546,0,112.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23199_75dc1efd/assembly.json,True,Untitled,36,54,22,22,2,2,3788.6985402495916,7436.544730715354,0.00785,58.37687613611552,ParametricDesignType,0,0,380
23310_7daded69,high_complexity_rotor,9,55.0,7242.0,2683.0,4816.0,23.568789761971143,3002.3936002510914,0.0,Steel,2.699217294073798,1,14741.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23310_7daded69/assembly.json,True,Untitled,4816,7242,2683,3318,55,55,4459.722303060762,3002.3936002510914,0.007850000000000025,23.568789761971143,ParametricDesignType,2,0,679
21923_41fa6eda,medium_rotor,20,21.0,722.0,354.0,487.0,20.663574004765326,2856.025399340688,0.0,"Steel, Iron, Cast",2.0395480225988702,0,1563.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21923_41fa6eda/assembly.json,True,Untitled,487,722,354,475,21,21,3986.5126295560067,2856.025399340688,0.007235080615717039,20.663574004765326,ParametricDesignType,1,1,1475
20788_d25efea2,medium_rotor,1,10.0,724.0,351.0,487.0,2.211008997498031,281.6571971335071,0.0,Steel,2.0626780626780628,0,1562.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20788_d25efea2/assembly.json,True,Untitled,487,724,351,482,10,10,2049.8204159942534,281.6571971335071,0.007850000000000001,2.211008997498031,ParametricDesignType,1,0,1014
20340_86125547,simple_rotor,3,2.0,46.0,22.0,32.0,0.1305597569067889,123.1695819875367,0.0,ABS Plastic,2.090909090909091,0,100.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20340_86125547/assembly.json,True,Untitled,32,46,22,26,2,2,184.90382373819367,123.1695819875367,0.00106,0.1305597569067889,ParametricDesignType,1,0,511
21958_e48ddf4e,symmetric_rotor,1,12.0,927.0,356.0,618.0,9.038118819432786,1151.3527158513102,0.0,Steel,2.603932584269663,1,1901.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21958_e48ddf4e/assembly.json,True,Untitled,618,927,356,379,12,12,4685.1035048571675,1151.3527158513102,0.007850000000000001,9.038118819432786,ParametricDesignType,0,0,384
16550_e88d6986,simple_rotor,1,2.0,61.0,27.0,40.0,0.0081359626797594,1.0364283668483407,0.0,Steel,2.259259259259259,0,128.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/16550_e88d6986/assembly.json,True,Untitled,40,61,27,31,2,2,11.648171939345907,1.0364283668483407,0.00785,0.008135962679759474,ParametricDesignType,0,0,734
21358_a69a36f3,medium_rotor,1,19.0,386.0,182.0,246.0,2.071790136310731,263.922310358055,0.0,Steel,2.120879120879121,0,814.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21358_a69a36f3/assembly.json,True,Untitled,246,386,182,201,19,19,830.3420674745516,263.922310358055,0.00785,2.071790136310731,ParametricDesignType,4,2,553
20701_6dcbc975,high_complexity_rotor,17,28.0,2106.0,849.0,1562.0,3.9545573742601583,503.7652706063895,0.0,Steel,2.480565371024735,0,4517.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20701_6dcbc975/assembly.json,True,Untitled,1562,2106,849,1616,28,28,3144.0192485835796,503.76527060638955,0.007850000000000001,3.9545573742601587,ParametricDesignType,3,0,1251
21924_bbd9f7a9,high_complexity_rotor,4,91.0,4718.0,1854.0,3146.0,27.417200861796267,3492.6370524581216,0.0,Steel,2.5447680690399137,1,9718.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21924_bbd9f7a9/assembly.json,True,Untitled,3146,4718,1854,2026,91,91,10448.444787444327,3492.6370524581216,0.007850000000000003,27.417200861796267,ParametricDesignType,0,0,1027
20451_84d8b290,simple_rotor,1,2.0,72.0,22.0,56.0,306.46293275866526,39039.86404568985,0.0,"Steel, Mild",3.272727272727273,1,150.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20451_84d8b290/assembly.json,True,Untitled,56,72,22,24,2,2,98259.90046972514,39039.86404568985,0.007849999999999998,306.46293275866526,ParametricDesignType,0,0,495
22085_e039a7d3,medium_rotor,47,23.0,1218.0,624.0,845.0,7.497882304353051,955.1442425927454,0.0,Steel,1.9519230769230769,0,2687.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22085_e039a7d3/assembly.json,True,Untitled,845,1218,624,873,23,23,4113.115447934539,955.1442425927454,0.00785,7.497882304353051,ParametricDesignType,0,0,329
22983_0ab3faaf,symmetric_rotor,1,3.0,530.0,206.0,335.0,0.0047895548319525,0.6101343734971346,0.0,Steel,2.5728155339805827,1,1071.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22983_0ab3faaf/assembly.json,True,Untitled,335,530,206,211,3,3,6.107756168346335,0.6101343734971346,0.00785,0.004789554831952507,ParametricDesignType,38,9,2293
20947_115d4058,simple_rotor,1,3.0,53.0,26.0,35.0,0.0316895299696373,31.6895299696373,0.0,Generic,2.0384615384615383,0,114.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20947_115d4058/assembly.json,True,Untitled,35,53,26,28,3,3,99.51443983161977,31.6895299696373,0.001,0.0316895299696373,ParametricDesignType,2,0,865
23045_a8c4e4bc,medium_rotor,1,49.0,901.0,423.0,616.0,1.3191971007024272,168.05058607674263,0.0,Steel,2.1300236406619386,0,1940.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23045_a8c4e4bc/assembly.json,True,Untitled,616,901,423,501,49,49,840.2249732975561,168.05058607674263,0.007849999999999985,1.3191971007024272,ParametricDesignType,0,0,467
20259_de1ab632,simple_rotor,4,3.0,42.0,25.0,30.0,1.631889625565453,207.8840287344526,0.0,"Steel, Mild",1.68,0,97.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20259_de1ab632/assembly.json,True,Untitled,30,42,25,36,3,3,491.1892846266975,207.8840287344526,0.00785,1.631889625565453,ParametricDesignType,1,0,1103
22367_b4a67e61,simple_rotor,1,3.0,143.0,56.0,99.0,1.2747389422984,162.38712640743952,0.0,Steel,2.5535714285714284,1,298.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22367_b4a67e61/assembly.json,True,Untitled,99,143,56,88,3,3,1016.4458416208973,162.38712640743952,0.00785,1.2747389422984001,ParametricDesignType,0,0,442
20849_9821b6fe,medium_rotor,1,10.0,317.0,153.0,169.0,0.0449145322134188,5.7215964603081275,0.0,Steel,2.0718954248366015,0,639.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20849_9821b6fe/assembly.json,True,Untitled,169,317,153,154,10,10,263.95578157178517,5.7215964603081275,0.007850000000000001,0.044914532213418804,ParametricDesignType,20,4,2202
22469_9d87f800,medium_rotor,1,4.0,889.0,388.0,485.0,255.93420808466817,32603.083832441807,0.0,Steel,2.2912371134020617,0,1762.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22469_9d87f800/assembly.json,True,Untitled,485,889,388,408,4,4,11033.053456230811,32603.083832441807,0.00785,255.93420808466814,ParametricDesignType,1,0,760
23435_e1c96b4d,simple_rotor,1,10.0,205.0,114.0,144.0,0.1351878917924467,17.221387489483657,0.0,Steel,1.7982456140350878,0,463.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23435_e1c96b4d/assembly.json,True,Untitled,144,205,114,147,10,10,159.10606096414102,17.221387489483657,0.00785,0.1351878917924467,ParametricDesignType,1,0,393
23043_c0827516,medium_rotor,1,14.0,900.0,372.0,616.0,5.223887135945625,694.6347337013975,0.0,"Steel, Stainless Steel, Wood",2.4193548387096775,0,1888.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23043_c0827516/assembly.json,True,Untitled,616,900,372,439,14,14,1502.2942616310388,694.6347337013975,0.007520336779172946,5.223887135945625,ParametricDesignType,0,0,395
23154_7c74d190,high_complexity_rotor,1,99.0,3762.0,1476.0,2530.0,11.280578094283443,1437.0163177431136,0.0,Steel,2.548780487804878,1,7768.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23154_7c74d190/assembly.json,True,Untitled,2530,3762,1476,1566,99,99,1747.9079609197129,1437.0163177431136,0.007850000000000003,11.280578094283445,ParametricDesignType,0,0,323
20387_0d507234,medium_rotor,1,3.0,624.0,258.0,374.0,1112.8687173366018,141766.7155842805,0.0,"Steel, Mild",2.4186046511627906,0,1256.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20387_0d507234/assembly.json,True,Untitled,374,624,258,260,3,3,29858.342633949913,141766.7155842805,0.00785,1112.8687173366018,ParametricDesignType,0,0,671
22862_f5406bb0,simple_rotor,2,4.0,24.0,18.0,18.0,2.259139533053596,287.7884755482288,0.0,Steel,1.3333333333333333,0,60.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22862_f5406bb0/assembly.json,True,Untitled,18,24,18,22,4,4,1481.5157825778242,287.7884755482288,0.00785,2.259139533053596,ParametricDesignType,0,0,330
22890_4ecfa491,high_complexity_rotor,1,16.0,2193.0,916.0,1334.0,15.839155286966143,2017.726788148554,0.0,Steel,2.3941048034934496,0,4443.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22890_4ecfa491/assembly.json,True,Untitled,1334,2193,916,941,16,16,6915.278816546558,2017.7267881485539,0.007849999999999998,15.839155286966143,ParametricDesignType,0,0,414
21625_d5d4c9a7,medium_rotor,6,5.0,267.0,113.0,178.0,0.2674140717359023,34.06548684533787,0.0,Steel,2.3628318584070795,0,558.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21625_d5d4c9a7/assembly.json,True,Untitled,178,267,113,143,5,5,240.01588022166584,34.06548684533787,0.007850000000000001,0.2674140717359023,ParametricDesignType,0,0,854
22216_4b032400,symmetric_rotor,1,1.0,905.0,316.0,620.0,0.138646768443695,17.662008718942044,0.0,Steel,2.8639240506329116,1,1841.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22216_4b032400/assembly.json,True,Untitled,620,905,316,359,1,1,120.33027710879041,17.662008718942044,0.00785,0.13864676844369503,ParametricDesignType,3,0,515
21564_fa5b2db7,simple_rotor,4,3.0,141.0,54.0,94.0,0.0370864978156981,4.724394626203581,0.0,Steel,2.611111111111111,1,289.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21564_fa5b2db7/assembly.json,True,Untitled,94,141,54,59,3,3,40.655870488106096,4.724394626203581,0.00785,0.0370864978156981,ParametricDesignType,0,0,412
21918_976c2754,high_complexity_rotor,16,15.0,1817.0,745.0,1182.0,1.5766963466205366,200.8530377860557,0.0,Steel,2.438926174496644,0,3744.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21918_976c2754/assembly.json,True,Untitled,1182,1817,745,873,15,15,2136.6001060387152,200.85303778605567,0.007849999999999998,1.5766963466205366,ParametricDesignType,2,0,613
21615_f2ecc6e8,simple_rotor,1,2.0,86.0,52.0,63.0,0.5124184559887933,235.0543376095382,0.0,"Steel, Glass, Cast, Clear",1.6538461538461535,0,201.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21615_f2ecc6e8/assembly.json,True,Untitled,63,86,52,78,2,2,799.0810243789498,235.0543376095382,0.00218,0.5124184559887933,ParametricDesignType,0,0,148
23164_659c91ef,simple_rotor,1,7.0,130.0,59.0,86.0,12.157145114352886,1548.6809062869918,0.0,Steel,2.2033898305084745,0,275.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23164_659c91ef/assembly.json,True,Untitled,86,130,59,60,7,7,3249.1076041700044,1548.6809062869918,0.007850000000000001,12.157145114352886,ParametricDesignType,0,0,220
21271_ec7f62b8,symmetric_rotor,1,7.0,611.0,234.0,422.0,0.6054031326586207,77.1214181730727,0.0,Steel,2.611111111111111,1,1267.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21271_ec7f62b8/assembly.json,True,Untitled,422,611,234,279,7,7,607.7010094365825,77.1214181730727,0.00785,0.6054031326586207,ParametricDesignType,4,0,928
22746_920025a0,simple_rotor,1,7.0,81.0,45.0,56.0,0.3699600401727319,117.6460546012937,0.0,"Steel, Glass, Cast, Clear",1.8,0,182.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22746_920025a0/assembly.json,True,Untitled,56,81,45,74,7,7,1722.3268532734692,117.6460546012937,0.0031446871841689763,0.36996004017273193,ParametricDesignType,2,0,793
20429_9dd95c38,simple_rotor,1,1.0,66.0,26.0,42.0,0.64561738298514,82.24425260957199,0.0,"Steel, Mild",2.5384615384615383,1,134.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20429_9dd95c38/assembly.json,True,Untitled,42,66,26,26,1,1,203.84628847303233,82.24425260957199,0.00785,0.64561738298514,ParametricDesignType,2,2,968
20806_ca60b7ae,simple_rotor,1,1.0,100.0,29.0,76.0,1.30093869783891,165.72467488393758,0.0,Steel,3.4482758620689653,1,205.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20806_ca60b7ae/assembly.json,True,Untitled,76,100,29,36,1,1,1110.7244763117624,165.72467488393758,0.00785,1.30093869783891,ParametricDesignType,0,0,165
23178_eb4b4280,symmetric_rotor,1,6.0,312.0,116.0,208.0,39.38452857520811,5017.137398115683,0.0,Steel,2.689655172413793,1,636.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23178_eb4b4280/assembly.json,True,Untitled,208,312,116,150,6,6,6817.684666421703,5017.137398115683,0.00785,39.38452857520811,ParametricDesignType,2,0,627
21478_8fbd4409,symmetric_rotor,3,2.0,509.0,184.0,339.0,0.1077761533637211,13.729446288372127,0.0,"Steel, ABS Plastic",2.766304347826087,1,1032.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21478_8fbd4409/assembly.json,True,Untitled,339,509,184,202,2,2,71.87994427089605,13.729446288372127,0.007849999999999998,0.10777615336372118,ParametricDesignType,0,0,520
23511_8651ac1f,high_complexity_rotor,14,246.0,14676.0,5688.0,9524.0,681.9321187840326,86870.33360306147,0.0,Steel,2.580168776371308,1,29888.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23511_8651ac1f/assembly.json,True,Untitled,9524,14676,5688,5842,246,246,54804.564449275684,86870.33360306147,0.00785,681.9321187840326,ParametricDesignType,0,0,508
22372_e91792a1,medium_rotor,3,12.0,434.0,249.0,326.0,24.42969950095955,16718.876492690444,0.0,"Steel, Wood",1.7429718875502007,0,1009.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22372_e91792a1/assembly.json,True,Untitled,326,434,249,474,12,12,11870.228401163575,16718.876492690444,0.001461204615731225,24.42969950095955,ParametricDesignType,0,1,437
21634_e5e20375,simple_rotor,1,2.0,221.0,101.0,149.0,0.060115105477279,22.264853880473716,0.0,Aluminum 6061,2.1881188118811883,0,471.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21634_e5e20375/assembly.json,True,Untitled,149,221,101,134,2,2,207.2520503989079,22.264853880473716,0.0026999999999999997,0.060115105477279024,ParametricDesignType,0,0,502
22430_c6f08b03,complex_assembly,74,130.0,3767.0,1983.0,2859.0,0.8024176702970617,102.21881150281035,0.0,Steel,1.8996469994957137,0,8609.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22430_c6f08b03/assembly.json,True,Untitled,2859,3767,1983,3391,130,130,1091.4730104610705,102.21881150281035,0.007850000000000005,0.8024176702970617,ParametricDesignType,3,0,1046
22461_0ba0e480,medium_rotor,14,13.0,415.0,215.0,303.0,0.8225036617822657,105.60206444528302,0.0,"Steel, Brass, Stainless Steel",1.930232558139535,0,933.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22461_0ba0e480/assembly.json,True,Untitled,303,415,215,321,13,13,613.3216633188014,105.60206444528302,0.007788708166860131,0.8225036617822657,ParametricDesignType,0,0,358
23305_2662b29a,medium_rotor,17,50.0,797.0,371.0,535.0,79362.13170108703,10109825.694405992,0.0,Steel,2.1482479784366575,0,1703.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23305_2662b29a/assembly.json,True,Untitled,535,797,371,379,50,50,1563806.0591444366,10109825.694405992,0.00785,79362.13170108703,ParametricDesignType,2,0,1455
23163_7b143a6f,simple_rotor,1,2.0,70.0,28.0,50.0,0.0335839025703936,4.2782041490947265,0.0,Steel,2.5,0,148.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23163_7b143a6f/assembly.json,True,Untitled,50,70,28,40,2,2,40.06469856530819,4.2782041490947265,0.00785,0.0335839025703936,ParametricDesignType,0,0,206
20970_d20c6c35,symmetric_rotor,8,8.0,309.0,119.0,206.0,8.539488825144073,14974.80019044048,0.0,Wood,2.596638655462185,1,634.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20970_d20c6c35/assembly.json,True,Untitled,206,309,119,127,8,8,22417.190429098006,14974.800190440481,0.0005702572800000001,8.539488825144073,ParametricDesignType,3,0,723
23218_02d26ab4,simple_rotor,10,11.0,122.0,76.0,97.0,0.2207376964411437,387.0843969888599,0.0,Wood,1.605263157894737,0,295.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23218_02d26ab4/assembly.json,True,Untitled,97,122,76,125,11,11,702.1245710031861,387.0843969888599,0.0005702572827999999,0.22073769644114372,ParametricDesignType,1,0,897
22987_37973191,medium_rotor,6,31.0,504.0,271.0,361.0,42.2230916269009,5378.737786866353,0.0,Steel,1.8597785977859775,0,1136.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22987_37973191/assembly.json,True,Untitled,361,504,271,346,31,31,6052.945861317859,5378.737786866353,0.007850000000000005,42.2230916269009,ParametricDesignType,3,0,690
22147_12995368,simple_rotor,1,2.0,149.0,38.0,111.0,4.2384870945299875,539.9346617235653,0.0,Steel,3.9210526315789473,1,298.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22147_12995368/assembly.json,True,Untitled,111,149,38,46,2,2,814.9179527830099,539.9346617235653,0.00785,4.2384870945299875,ParametricDesignType,0,0,494
21552_4e9c19b1,medium_rotor,14,29.0,955.0,408.0,583.0,237.2687931127361,30225.32396340589,0.0,Steel,2.340686274509804,0,1946.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21552_4e9c19b1/assembly.json,True,Untitled,583,955,408,426,29,29,13797.994734916312,30225.32396340589,0.007849999999999994,237.26879311273606,ParametricDesignType,4,4,1285
21582_a3d32115,complex_assembly,57,79.0,4529.0,2492.0,2877.0,3.575310451849312,455.45356074513626,0.0,Steel,1.8174157303370784,0,9898.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21582_a3d32115/assembly.json,True,Untitled,2877,4529,2492,3348,79,79,3377.8705438392008,455.45356074513626,0.007849999999999984,3.575310451849312,ParametricDesignType,8,4,722
21911_429c1a72,simple_rotor,4,2.0,8.0,7.0,8.0,0.0014151710910341,1.132136872827327,0.0,"Steel, Rubber, Silicone",1.1428571428571428,0,23.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21911_429c1a72/assembly.json,True,Untitled,8,8,7,13,3,2,79.96192542574238,1.132136872827327,0.00125,0.0014151710910341587,ParametricDesignType,0,0,396
20657_913a7675,medium_rotor,1,52.0,636.0,316.0,424.0,211.70465939441468,482729.96744136093,0.0,"Steel, Mild, Wood",2.0126582278481013,0,1376.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20657_913a7675/assembly.json,True,Untitled,424,636,316,316,52,52,265306.15876348637,482729.96744136093,0.00043855710992322277,211.70465939441468,ParametricDesignType,0,0,561
21926_b4c7068b,high_complexity_rotor,1,203.0,13488.0,5789.0,8806.0,5.06033403627144,644.628539652412,0.0,Steel,2.3299360856797375,0,28083.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21926_b4c7068b/assembly.json,True,Untitled,8806,13488,5789,6828,203,203,3768.472596017354,644.628539652412,0.00785000000000001,5.06033403627144,ParametricDesignType,5,4,798
22732_cd2af0ac,simple_rotor,1,7.0,90.0,44.0,60.0,260.1688863158098,117871.43937622584,0.0,"Aluminum, Glass, Cast, Clear",2.0454545454545454,0,194.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22732_cd2af0ac/assembly.json,True,Untitled,60,90,44,44,7,7,415601.20857342315,117871.43937622583,0.0022072258359838504,260.1688863158098,ParametricDesignType,0,0,360
21049_f644930a,medium_rotor,1,15.0,396.0,236.0,328.0,42.58819666407997,4675.476315144717,0.0,"Steel, Palladium, Brass",1.6779661016949152,0,960.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21049_f644930a/assembly.json,True,Untitled,328,396,236,470,15,15,13620.705653193716,4675.476315144717,0.009108846627268557,42.58819666407997,ParametricDesignType,0,0,424
22345_bc482c26,medium_rotor,1,7.0,311.0,138.0,185.0,882.2612416067506,112389.9670836625,0.0,Steel,2.253623188405797,0,634.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22345_bc482c26/assembly.json,True,Untitled,185,311,138,138,7,7,47029.27071190184,112389.9670836625,0.00785,882.2612416067506,ParametricDesignType,0,0,505
21697_06656699,high_complexity_rotor,14,16.0,1951.0,731.0,1332.0,1.2236537534673515,155.87945904042698,0.0,Steel,2.6689466484268127,1,4014.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21697_06656699/assembly.json,True,Untitled,1332,1951,731,887,17,16,1364.9436719387663,155.87945904042698,0.007849999999999998,1.2236537534673515,ParametricDesignType,7,0,886
20412_42170125,simple_rotor,1,1.0,138.0,64.0,76.0,0.2951672734354376,37.600926552285046,0.0,"Steel, Mild, Glass",2.15625,0,278.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20412_42170125/assembly.json,True,Untitled,76,138,64,64,1,1,133.7724884150352,37.600926552285046,0.00785,0.2951672734354376,ParametricDesignType,3,0,578
21845_dff8b3a1,high_complexity_rotor,2,7.0,1856.0,683.0,1237.0,0.0149375122534739,1.9028678029903137,0.0,Steel,2.717423133235725,1,3776.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21845_dff8b3a1/assembly.json,True,Untitled,1237,1856,683,739,7,7,26.745080259352573,1.9028678029903137,0.00785,0.014937512253473962,ParametricDesignType,0,0,433
23083_fdb942ac,high_complexity_rotor,1,65.0,1552.0,696.0,1092.0,21.7971074168396,2776.70158176301,0.0,Steel,2.2298850574712645,0,3340.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23083_fdb942ac/assembly.json,True,Untitled,1092,1552,696,890,65,65,5207.039703555105,2776.70158176301,0.00784999999999999,21.7971074168396,ParametricDesignType,0,0,231
22050_e8702dd4,symmetric_rotor,5,5.0,300.0,110.0,200.0,16.15868179027057,23083.83112895796,0.0,Bamboo,2.727272727272727,1,610.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22050_e8702dd4/assembly.json,True,Untitled,200,300,110,110,5,5,16171.140032025745,23083.831128957958,0.0007,16.15868179027057,ParametricDesignType,2,0,385
21495_ebbbd369,simple_rotor,1,3.0,58.0,29.0,42.0,0.0573951994571901,7.31149037671212,0.0,Steel,2.0,0,129.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21495_ebbbd369/assembly.json,True,Untitled,42,58,29,44,3,3,103.14252903005824,7.31149037671212,0.00785,0.05739519945719014,ParametricDesignType,20,2,5994
