Subject,Predicate,Object
21244_d67bbabc,hasMaterial,Steel
21244_d67bbabc,belongsToFamily,complex_assembly
21244_d67bbabc,hasComplexityLevel,High
21244_d67bbabc,hasTopology,Dense
21244_d67bbabc,hasStructure,Asymmetric
21244_d67bbabc,hasMassCategory,HeavyWeight
21244_d67bbabc,hasVolumeCategory,LargeVolume
23318_65e3a7c9,rdf:type,MediumRotor
23318_65e3a7c9,hasMaterial,Plastic
23318_65e3a7c9,belongsToFamily,medium_rotor
23318_65e3a7c9,hasComplexityLevel,Medium
23318_65e3a7c9,hasTopology,Moderate
23318_65e3a7c9,hasStructure,Asymmetric
23318_65e3a7c9,hasMassCategory,LightWeight
23318_65e3a7c9,hasVolumeCategory,SmallVolume
22893_eb8aa8ac,rdf:type,HighComplexityRotor
22893_eb8aa8ac,hasMaterial,Steel
22893_eb8aa8ac,belongsToFamily,high_complexity_rotor
22893_eb8aa8ac,hasComplexityLevel,High
22893_eb8aa8ac,hasTopology,Dense
22893_eb8aa8ac,hasStructure,Symmetric
22893_eb8aa8ac,hasMassCategory,LightWeight
22893_eb8aa8ac,hasVolumeCategory,SmallVolume
23409_e27e3b8b,rdf:type,MediumRotor
23409_e27e3b8b,hasMaterial,Steel
23409_e27e3b8b,belongsToFamily,medium_rotor
23409_e27e3b8b,hasComplexityLevel,Medium
23409_e27e3b8b,hasTopology,Moderate
23409_e27e3b8b,hasStructure,Asymmetric
23409_e27e3b8b,hasMassCategory,HeavyWeight
23409_e27e3b8b,hasVolumeCategory,MediumVolume
22066_308cdcfe,rdf:type,MediumRotor
22066_308cdcfe,hasMaterial,Steel
22066_308cdcfe,belongsToFamily,medium_rotor
22066_308cdcfe,hasComplexityLevel,Medium
22066_308cdcfe,hasTopology,Moderate
22066_308cdcfe,hasStructure,Asymmetric
22066_308cdcfe,hasMassCategory,MediumWeight
22066_308cdcfe,hasVolumeCategory,MediumVolume
23363_60e39812,rdf:type,MediumRotor
23363_60e39812,hasMaterial,Steel
23363_60e39812,belongsToFamily,medium_rotor
23363_60e39812,hasComplexityLevel,Medium
23363_60e39812,hasTopology,Moderate
23363_60e39812,hasStructure,Asymmetric
23363_60e39812,hasMassCategory,HeavyWeight
23363_60e39812,hasVolumeCategory,LargeVolume
20737_5249e274,rdf:type,HighComplexityRotor
20737_5249e274,hasMaterial,Steel
20737_5249e274,belongsToFamily,high_complexity_rotor
20737_5249e274,hasComplexityLevel,High
20737_5249e274,hasTopology,Dense
20737_5249e274,hasStructure,Symmetric
20737_5249e274,hasMassCategory,MediumWeight
20737_5249e274,hasVolumeCategory,MediumVolume
23329_6939d5d9,rdf:type,HighComplexityRotor
23329_6939d5d9,hasMaterial,Steel
23329_6939d5d9,belongsToFamily,high_complexity_rotor
23329_6939d5d9,hasComplexityLevel,High
23329_6939d5d9,hasTopology,Dense
23329_6939d5d9,hasStructure,Symmetric
23329_6939d5d9,hasMassCategory,LightWeight
23329_6939d5d9,hasVolumeCategory,SmallVolume
21884_cc2c39f9,rdf:type,MediumRotor
21884_cc2c39f9,hasMaterial,Steel
21884_cc2c39f9,belongsToFamily,medium_rotor
21884_cc2c39f9,hasComplexityLevel,Medium
21884_cc2c39f9,hasTopology,Sparse
21884_cc2c39f9,hasStructure,Asymmetric
21884_cc2c39f9,hasMassCategory,HeavyWeight
21884_cc2c39f9,hasVolumeCategory,LargeVolume
20231_f54462bb,rdf:type,SimpleRotor
20231_f54462bb,hasMaterial,Steel
20231_f54462bb,belongsToFamily,simple_rotor
20231_f54462bb,hasComplexityLevel,Low
20231_f54462bb,hasTopology,Sparse
20231_f54462bb,hasStructure,Asymmetric
20231_f54462bb,hasMassCategory,MediumWeight
20231_f54462bb,hasVolumeCategory,MediumVolume
20322_5a8c6077,rdf:type,MediumRotor
20322_5a8c6077,hasMaterial,Steel
20322_5a8c6077,belongsToFamily,medium_rotor
20322_5a8c6077,hasComplexityLevel,Medium
20322_5a8c6077,hasTopology,Moderate
20322_5a8c6077,hasStructure,Asymmetric
20322_5a8c6077,hasMassCategory,LightWeight
20322_5a8c6077,hasVolumeCategory,MediumVolume
22528_f3370a64,rdf:type,HighComplexityRotor
22528_f3370a64,hasMaterial,Steel
22528_f3370a64,belongsToFamily,high_complexity_rotor
22528_f3370a64,hasComplexityLevel,High
22528_f3370a64,hasTopology,Dense
22528_f3370a64,hasStructure,Asymmetric
22528_f3370a64,hasMassCategory,MediumWeight
22528_f3370a64,hasVolumeCategory,MediumVolume
22168_a84560a9,rdf:type,HighComplexityRotor
22168_a84560a9,hasMaterial,Steel
22168_a84560a9,belongsToFamily,high_complexity_rotor
22168_a84560a9,hasComplexityLevel,High
22168_a84560a9,hasTopology,Dense
22168_a84560a9,hasStructure,Symmetric
22168_a84560a9,hasMassCategory,LightWeight
22168_a84560a9,hasVolumeCategory,MediumVolume
21513_50fb4d62,rdf:type,MediumRotor
21513_50fb4d62,hasMaterial,Steel
21513_50fb4d62,belongsToFamily,medium_rotor
21513_50fb4d62,hasComplexityLevel,Medium
21513_50fb4d62,hasTopology,Moderate
21513_50fb4d62,hasStructure,Asymmetric
21513_50fb4d62,hasMassCategory,MediumWeight
21513_50fb4d62,hasVolumeCategory,MediumVolume
22043_041e1b7c,rdf:type,SimpleRotor
22043_041e1b7c,hasMaterial,Steel
22043_041e1b7c,belongsToFamily,simple_rotor
22043_041e1b7c,hasComplexityLevel,Low
22043_041e1b7c,hasTopology,Sparse
22043_041e1b7c,hasStructure,Asymmetric
22043_041e1b7c,hasMassCategory,MediumWeight
22043_041e1b7c,hasVolumeCategory,MediumVolume
21224_18ba4aba,rdf:type,MediumRotor
21224_18ba4aba,hasMaterial,Steel
21224_18ba4aba,belongsToFamily,medium_rotor
21224_18ba4aba,hasComplexityLevel,Medium
21224_18ba4aba,hasTopology,Moderate
21224_18ba4aba,hasStructure,Asymmetric
21224_18ba4aba,hasMassCategory,LightWeight
21224_18ba4aba,hasVolumeCategory,SmallVolume
20246_40be7668,rdf:type,ComplexAssembly
20246_40be7668,hasMaterial,Steel
20246_40be7668,belongsToFamily,complex_assembly
20246_40be7668,hasComplexityLevel,High
20246_40be7668,hasTopology,Dense
20246_40be7668,hasStructure,Asymmetric
20246_40be7668,hasMassCategory,LightWeight
20246_40be7668,hasVolumeCategory,SmallVolume
22837_7644c972,rdf:type,SimpleRotor
22837_7644c972,hasMaterial,Steel
22837_7644c972,belongsToFamily,simple_rotor
22837_7644c972,hasComplexityLevel,Low
22837_7644c972,hasTopology,Sparse
22837_7644c972,hasStructure,Asymmetric
22837_7644c972,hasMassCategory,MediumWeight
22837_7644c972,hasVolumeCategory,MediumVolume
22843_ff77027f,rdf:type,SimpleRotor
22843_ff77027f,hasMaterial,Steel
22843_ff77027f,belongsToFamily,simple_rotor
22843_ff77027f,hasComplexityLevel,Low
22843_ff77027f,hasTopology,Sparse
22843_ff77027f,hasStructure,Asymmetric
22843_ff77027f,hasMassCategory,LightWeight
22843_ff77027f,hasVolumeCategory,SmallVolume
23244_34b5f55e,rdf:type,SimpleRotor
23244_34b5f55e,hasMaterial,Wood
23244_34b5f55e,belongsToFamily,simple_rotor
23244_34b5f55e,hasComplexityLevel,Low
23244_34b5f55e,hasTopology,Sparse
23244_34b5f55e,hasStructure,Asymmetric
23244_34b5f55e,hasMassCategory,LightWeight
23244_34b5f55e,hasVolumeCategory,MediumVolume
21840_6847d36c,rdf:type,SymmetricRotor
21840_6847d36c,hasMaterial,Steel
21840_6847d36c,belongsToFamily,symmetric_rotor
21840_6847d36c,hasComplexityLevel,Medium
21840_6847d36c,hasTopology,Moderate
21840_6847d36c,hasStructure,Symmetric
21840_6847d36c,hasMassCategory,LightWeight
21840_6847d36c,hasVolumeCategory,SmallVolume
21282_b2d83538,rdf:type,MediumRotor
21282_b2d83538,hasMaterial,Steel
21282_b2d83538,belongsToFamily,medium_rotor
21282_b2d83538,hasComplexityLevel,Medium
21282_b2d83538,hasTopology,Moderate
21282_b2d83538,hasStructure,Asymmetric
21282_b2d83538,hasMassCategory,HeavyWeight
21282_b2d83538,hasVolumeCategory,LargeVolume
23176_1bf2a2d5,rdf:type,MediumRotor
23176_1bf2a2d5,hasMaterial,Steel
23176_1bf2a2d5,belongsToFamily,medium_rotor
23176_1bf2a2d5,hasComplexityLevel,Medium
23176_1bf2a2d5,hasTopology,Moderate
23176_1bf2a2d5,hasStructure,Asymmetric
23176_1bf2a2d5,hasMassCategory,MediumWeight
23176_1bf2a2d5,hasVolumeCategory,MediumVolume
23341_d5ead6d2,rdf:type,SimpleRotor
23341_d5ead6d2,hasMaterial,Steel
23341_d5ead6d2,belongsToFamily,simple_rotor
23341_d5ead6d2,hasComplexityLevel,Low
23341_d5ead6d2,hasTopology,Sparse
23341_d5ead6d2,hasStructure,Asymmetric
23341_d5ead6d2,hasMassCategory,LightWeight
23341_d5ead6d2,hasVolumeCategory,SmallVolume
21503_34f299ca,rdf:type,MediumRotor
21503_34f299ca,hasMaterial,Steel
21503_34f299ca,belongsToFamily,medium_rotor
21503_34f299ca,hasComplexityLevel,Medium
21503_34f299ca,hasTopology,Moderate
21503_34f299ca,hasStructure,Asymmetric
21503_34f299ca,hasMassCategory,HeavyWeight
21503_34f299ca,hasVolumeCategory,LargeVolume
20322_daa5c577,rdf:type,MediumRotor
20322_daa5c577,hasMaterial,Steel
20322_daa5c577,belongsToFamily,medium_rotor
20322_daa5c577,hasComplexityLevel,Medium
20322_daa5c577,hasTopology,Moderate
20322_daa5c577,hasStructure,Asymmetric
20322_daa5c577,hasMassCategory,LightWeight
20322_daa5c577,hasVolumeCategory,MediumVolume
21531_79015e13,rdf:type,MediumRotor
21531_79015e13,hasMaterial,Steel
21531_79015e13,belongsToFamily,medium_rotor
21531_79015e13,hasComplexityLevel,Medium
21531_79015e13,hasTopology,Moderate
21531_79015e13,hasStructure,Asymmetric
21531_79015e13,hasMassCategory,HeavyWeight
21531_79015e13,hasVolumeCategory,LargeVolume
22383_e5f707a7,rdf:type,MediumRotor
22383_e5f707a7,hasMaterial,Steel
22383_e5f707a7,belongsToFamily,medium_rotor
22383_e5f707a7,hasComplexityLevel,Medium
22383_e5f707a7,hasTopology,Moderate
22383_e5f707a7,hasStructure,Asymmetric
22383_e5f707a7,hasMassCategory,MediumWeight
22383_e5f707a7,hasVolumeCategory,MediumVolume
20779_fc5a7c3d,rdf:type,MediumRotor
20779_fc5a7c3d,hasMaterial,Steel
20779_fc5a7c3d,belongsToFamily,medium_rotor
20779_fc5a7c3d,hasComplexityLevel,Medium
20779_fc5a7c3d,hasTopology,Moderate
20779_fc5a7c3d,hasStructure,Asymmetric
20779_fc5a7c3d,hasMassCategory,LightWeight
20779_fc5a7c3d,hasVolumeCategory,MediumVolume
20910_c64b5d1b,rdf:type,SimpleRotor
20910_c64b5d1b,hasMaterial,OtherEngineeringMaterial
20910_c64b5d1b,belongsToFamily,simple_rotor
20910_c64b5d1b,hasComplexityLevel,Low
20910_c64b5d1b,hasTopology,Sparse
20910_c64b5d1b,hasStructure,Asymmetric
20910_c64b5d1b,hasMassCategory,LightWeight
20910_c64b5d1b,hasVolumeCategory,SmallVolume
21453_679a343c,rdf:type,SimpleRotor
21453_679a343c,hasMaterial,Steel
21453_679a343c,belongsToFamily,simple_rotor
21453_679a343c,hasComplexityLevel,Low
21453_679a343c,hasTopology,Sparse
21453_679a343c,hasStructure,Asymmetric
21453_679a343c,hasMassCategory,HeavyWeight
21453_679a343c,hasVolumeCategory,LargeVolume
23158_c7e753c2,rdf:type,SimpleRotor
23158_c7e753c2,hasMaterial,Steel
23158_c7e753c2,belongsToFamily,simple_rotor
23158_c7e753c2,hasComplexityLevel,Low
23158_c7e753c2,hasTopology,Sparse
23158_c7e753c2,hasStructure,Asymmetric
23158_c7e753c2,hasMassCategory,HeavyWeight
23158_c7e753c2,hasVolumeCategory,MediumVolume
21856_f84d9348,rdf:type,MediumRotor
21856_f84d9348,hasMaterial,Steel
21856_f84d9348,belongsToFamily,medium_rotor
21856_f84d9348,hasComplexityLevel,Medium
21856_f84d9348,hasTopology,Moderate
21856_f84d9348,hasStructure,Asymmetric
21856_f84d9348,hasMassCategory,HeavyWeight
21856_f84d9348,hasVolumeCategory,LargeVolume
20469_b6211bfd,rdf:type,SimpleRotor
20469_b6211bfd,hasMaterial,Steel
20469_b6211bfd,belongsToFamily,simple_rotor
20469_b6211bfd,hasComplexityLevel,Low
20469_b6211bfd,hasTopology,Sparse
20469_b6211bfd,hasStructure,Asymmetric
20469_b6211bfd,hasMassCategory,MediumWeight
20469_b6211bfd,hasVolumeCategory,MediumVolume
22126_e1cca10f,rdf:type,MediumRotor
22126_e1cca10f,hasMaterial,Steel
22126_e1cca10f,belongsToFamily,medium_rotor
22126_e1cca10f,hasComplexityLevel,Medium
22126_e1cca10f,hasTopology,Moderate
22126_e1cca10f,hasStructure,Asymmetric
22126_e1cca10f,hasMassCategory,MediumWeight
22126_e1cca10f,hasVolumeCategory,MediumVolume
20908_10574fbf,rdf:type,SimpleRotor
20908_10574fbf,hasMaterial,Steel
20908_10574fbf,belongsToFamily,simple_rotor
20908_10574fbf,hasComplexityLevel,Low
20908_10574fbf,hasTopology,Sparse
20908_10574fbf,hasStructure,Asymmetric
20908_10574fbf,hasMassCategory,LightWeight
20908_10574fbf,hasVolumeCategory,SmallVolume
23096_7da0f913,rdf:type,SimpleRotor
23096_7da0f913,hasMaterial,Aluminum
23096_7da0f913,belongsToFamily,simple_rotor
23096_7da0f913,hasComplexityLevel,Low
23096_7da0f913,hasTopology,Sparse
23096_7da0f913,hasStructure,Asymmetric
23096_7da0f913,hasMassCategory,MediumWeight
23096_7da0f913,hasVolumeCategory,MediumVolume
22072_5163223a,rdf:type,MediumRotor
22072_5163223a,hasMaterial,Steel
22072_5163223a,belongsToFamily,medium_rotor
22072_5163223a,hasComplexityLevel,Medium
22072_5163223a,hasTopology,Moderate
22072_5163223a,hasStructure,Asymmetric
22072_5163223a,hasMassCategory,HeavyWeight
22072_5163223a,hasVolumeCategory,LargeVolume
23120_f7c9092f,rdf:type,MediumRotor
23120_f7c9092f,hasMaterial,Steel
23120_f7c9092f,belongsToFamily,medium_rotor
23120_f7c9092f,hasComplexityLevel,Medium
23120_f7c9092f,hasTopology,Moderate
23120_f7c9092f,hasStructure,Asymmetric
23120_f7c9092f,hasMassCategory,HeavyWeight
23120_f7c9092f,hasVolumeCategory,LargeVolume
23438_b1ef78f4,rdf:type,SymmetricRotor
23438_b1ef78f4,hasMaterial,Steel
23438_b1ef78f4,belongsToFamily,symmetric_rotor
23438_b1ef78f4,hasComplexityLevel,Medium
23438_b1ef78f4,hasTopology,Sparse
23438_b1ef78f4,hasStructure,Symmetric
23438_b1ef78f4,hasMassCategory,MediumWeight
23438_b1ef78f4,hasVolumeCategory,MediumVolume
22678_ff42f120,rdf:type,SymmetricRotor
22678_ff42f120,hasMaterial,Steel
22678_ff42f120,belongsToFamily,symmetric_rotor
22678_ff42f120,hasComplexityLevel,Medium
22678_ff42f120,hasTopology,Moderate
22678_ff42f120,hasStructure,Symmetric
22678_ff42f120,hasMassCategory,HeavyWeight
22678_ff42f120,hasVolumeCategory,LargeVolume
23194_b675acc0,rdf:type,SimpleRotor
23194_b675acc0,hasMaterial,OtherEngineeringMaterial
23194_b675acc0,belongsToFamily,simple_rotor
23194_b675acc0,hasComplexityLevel,Low
23194_b675acc0,hasTopology,Sparse
23194_b675acc0,hasStructure,Asymmetric
23194_b675acc0,hasMassCategory,LightWeight
23194_b675acc0,hasVolumeCategory,SmallVolume
20406_dacb0300,rdf:type,SimpleRotor
20406_dacb0300,hasMaterial,Steel
20406_dacb0300,belongsToFamily,simple_rotor
20406_dacb0300,hasComplexityLevel,Low
20406_dacb0300,hasTopology,Sparse
20406_dacb0300,hasStructure,Asymmetric
20406_dacb0300,hasMassCategory,MediumWeight
20406_dacb0300,hasVolumeCategory,MediumVolume
22228_1c82530b,rdf:type,MediumRotor
22228_1c82530b,hasMaterial,Steel
22228_1c82530b,belongsToFamily,medium_rotor
22228_1c82530b,hasComplexityLevel,Medium
22228_1c82530b,hasTopology,Moderate
22228_1c82530b,hasStructure,Asymmetric
22228_1c82530b,hasMassCategory,LightWeight
22228_1c82530b,hasVolumeCategory,SmallVolume
23199_75dc1efd,rdf:type,SimpleRotor
23199_75dc1efd,hasMaterial,Steel
23199_75dc1efd,belongsToFamily,simple_rotor
23199_75dc1efd,hasComplexityLevel,Low
23199_75dc1efd,hasTopology,Sparse
23199_75dc1efd,hasStructure,Asymmetric
23199_75dc1efd,hasMassCategory,HeavyWeight
23199_75dc1efd,hasVolumeCategory,LargeVolume
23310_7daded69,rdf:type,HighComplexityRotor
23310_7daded69,hasMaterial,Steel
23310_7daded69,belongsToFamily,high_complexity_rotor
23310_7daded69,hasComplexityLevel,High
23310_7daded69,hasTopology,Dense
23310_7daded69,hasStructure,Symmetric
23310_7daded69,hasMassCategory,HeavyWeight
23310_7daded69,hasVolumeCategory,MediumVolume
21923_41fa6eda,rdf:type,MediumRotor
21923_41fa6eda,hasMaterial,Steel
21923_41fa6eda,belongsToFamily,medium_rotor
21923_41fa6eda,hasComplexityLevel,Medium
21923_41fa6eda,hasTopology,Moderate
21923_41fa6eda,hasStructure,Asymmetric
21923_41fa6eda,hasMassCategory,HeavyWeight
21923_41fa6eda,hasVolumeCategory,MediumVolume
20788_d25efea2,rdf:type,MediumRotor
20788_d25efea2,hasMaterial,Steel
20788_d25efea2,belongsToFamily,medium_rotor
20788_d25efea2,hasComplexityLevel,Medium
20788_d25efea2,hasTopology,Moderate
20788_d25efea2,hasStructure,Asymmetric
20788_d25efea2,hasMassCategory,MediumWeight
20788_d25efea2,hasVolumeCategory,MediumVolume
20340_86125547,rdf:type,SimpleRotor
20340_86125547,hasMaterial,Plastic
20340_86125547,belongsToFamily,simple_rotor
20340_86125547,hasComplexityLevel,Low
20340_86125547,hasTopology,Sparse
20340_86125547,hasStructure,Asymmetric
20340_86125547,hasMassCategory,LightWeight
20340_86125547,hasVolumeCategory,MediumVolume
21958_e48ddf4e,rdf:type,SymmetricRotor
21958_e48ddf4e,hasMaterial,Steel
21958_e48ddf4e,belongsToFamily,symmetric_rotor
21958_e48ddf4e,hasComplexityLevel,Medium
21958_e48ddf4e,hasTopology,Moderate
21958_e48ddf4e,hasStructure,Symmetric
21958_e48ddf4e,hasMassCategory,MediumWeight
21958_e48ddf4e,hasVolumeCategory,MediumVolume
16550_e88d6986,rdf:type,SimpleRotor
16550_e88d6986,hasMaterial,Steel
16550_e88d6986,belongsToFamily,simple_rotor
16550_e88d6986,hasComplexityLevel,Low
16550_e88d6986,hasTopology,Sparse
16550_e88d6986,hasStructure,Asymmetric
16550_e88d6986,hasMassCategory,LightWeight
16550_e88d6986,hasVolumeCategory,SmallVolume
21358_a69a36f3,rdf:type,MediumRotor
21358_a69a36f3,hasMaterial,Steel
21358_a69a36f3,belongsToFamily,medium_rotor
21358_a69a36f3,hasComplexityLevel,Medium
21358_a69a36f3,hasTopology,Moderate
21358_a69a36f3,hasStructure,Asymmetric
21358_a69a36f3,hasMassCategory,MediumWeight
21358_a69a36f3,hasVolumeCategory,MediumVolume
20701_6dcbc975,rdf:type,HighComplexityRotor
20701_6dcbc975,hasMaterial,Steel
20701_6dcbc975,belongsToFamily,high_complexity_rotor
20701_6dcbc975,hasComplexityLevel,High
20701_6dcbc975,hasTopology,Dense
20701_6dcbc975,hasStructure,Asymmetric
20701_6dcbc975,hasMassCategory,MediumWeight
20701_6dcbc975,hasVolumeCategory,MediumVolume
21924_bbd9f7a9,rdf:type,HighComplexityRotor
21924_bbd9f7a9,hasMaterial,Steel
21924_bbd9f7a9,belongsToFamily,high_complexity_rotor
21924_bbd9f7a9,hasComplexityLevel,High
21924_bbd9f7a9,hasTopology,Dense
21924_bbd9f7a9,hasStructure,Symmetric
21924_bbd9f7a9,hasMassCategory,HeavyWeight
21924_bbd9f7a9,hasVolumeCategory,MediumVolume
20451_84d8b290,rdf:type,SimpleRotor
20451_84d8b290,hasMaterial,Steel
20451_84d8b290,belongsToFamily,simple_rotor
20451_84d8b290,hasComplexityLevel,Low
20451_84d8b290,hasTopology,Sparse
20451_84d8b290,hasStructure,Symmetric
20451_84d8b290,hasMassCategory,HeavyWeight
20451_84d8b290,hasVolumeCategory,LargeVolume
22085_e039a7d3,rdf:type,MediumRotor
22085_e039a7d3,hasMaterial,Steel
22085_e039a7d3,belongsToFamily,medium_rotor
22085_e039a7d3,hasComplexityLevel,Medium
22085_e039a7d3,hasTopology,Moderate
22085_e039a7d3,hasStructure,Asymmetric
22085_e039a7d3,hasMassCategory,MediumWeight
22085_e039a7d3,hasVolumeCategory,MediumVolume
22983_0ab3faaf,rdf:type,SymmetricRotor
22983_0ab3faaf,hasMaterial,Steel
22983_0ab3faaf,belongsToFamily,symmetric_rotor
22983_0ab3faaf,hasComplexityLevel,Medium
22983_0ab3faaf,hasTopology,Moderate
22983_0ab3faaf,hasStructure,Symmetric
22983_0ab3faaf,hasMassCategory,LightWeight
22983_0ab3faaf,hasVolumeCategory,SmallVolume
20947_115d4058,rdf:type,SimpleRotor
20947_115d4058,hasMaterial,OtherEngineeringMaterial
20947_115d4058,belongsToFamily,simple_rotor
20947_115d4058,hasComplexityLevel,Low
20947_115d4058,hasTopology,Sparse
20947_115d4058,hasStructure,Asymmetric
20947_115d4058,hasMassCategory,LightWeight
20947_115d4058,hasVolumeCategory,SmallVolume
23045_a8c4e4bc,rdf:type,MediumRotor
23045_a8c4e4bc,hasMaterial,Steel
23045_a8c4e4bc,belongsToFamily,medium_rotor
23045_a8c4e4bc,hasComplexityLevel,Medium
23045_a8c4e4bc,hasTopology,Moderate
23045_a8c4e4bc,hasStructure,Asymmetric
23045_a8c4e4bc,hasMassCategory,MediumWeight
23045_a8c4e4bc,hasVolumeCategory,MediumVolume
20259_de1ab632,rdf:type,SimpleRotor
20259_de1ab632,hasMaterial,Steel
20259_de1ab632,belongsToFamily,simple_rotor
20259_de1ab632,hasComplexityLevel,Low
20259_de1ab632,hasTopology,Sparse
20259_de1ab632,hasStructure,Asymmetric
20259_de1ab632,hasMassCategory,MediumWeight
20259_de1ab632,hasVolumeCategory,MediumVolume
22367_b4a67e61,rdf:type,SimpleRotor
22367_b4a67e61,hasMaterial,Steel
22367_b4a67e61,belongsToFamily,simple_rotor
22367_b4a67e61,hasComplexityLevel,Low
22367_b4a67e61,hasTopology,Sparse
22367_b4a67e61,hasStructure,Symmetric
22367_b4a67e61,hasMassCategory,MediumWeight
22367_b4a67e61,hasVolumeCategory,MediumVolume
20849_9821b6fe,rdf:type,MediumRotor
20849_9821b6fe,hasMaterial,Steel
20849_9821b6fe,belongsToFamily,medium_rotor
20849_9821b6fe,hasComplexityLevel,Medium
20849_9821b6fe,hasTopology,Moderate
20849_9821b6fe,hasStructure,Asymmetric
20849_9821b6fe,hasMassCategory,LightWeight
20849_9821b6fe,hasVolumeCategory,SmallVolume
22469_9d87f800,rdf:type,MediumRotor
22469_9d87f800,hasMaterial,Steel
22469_9d87f800,belongsToFamily,medium_rotor
22469_9d87f800,hasComplexityLevel,Medium
22469_9d87f800,hasTopology,Moderate
22469_9d87f800,hasStructure,Asymmetric
22469_9d87f800,hasMassCategory,HeavyWeight
22469_9d87f800,hasVolumeCategory,LargeVolume
23435_e1c96b4d,rdf:type,SimpleRotor
23435_e1c96b4d,hasMaterial,Steel
23435_e1c96b4d,belongsToFamily,simple_rotor
23435_e1c96b4d,hasComplexityLevel,Low
23435_e1c96b4d,hasTopology,Sparse
23435_e1c96b4d,hasStructure,Asymmetric
23435_e1c96b4d,hasMassCategory,LightWeight
23435_e1c96b4d,hasVolumeCategory,SmallVolume
23043_c0827516,rdf:type,MediumRotor
23043_c0827516,hasMaterial,Steel
23043_c0827516,belongsToFamily,medium_rotor
23043_c0827516,hasComplexityLevel,Medium
23043_c0827516,hasTopology,Moderate
23043_c0827516,hasStructure,Asymmetric
23043_c0827516,hasMassCategory,MediumWeight
23043_c0827516,hasVolumeCategory,MediumVolume
23154_7c74d190,rdf:type,HighComplexityRotor
23154_7c74d190,hasMaterial,Steel
23154_7c74d190,belongsToFamily,high_complexity_rotor
23154_7c74d190,hasComplexityLevel,High
23154_7c74d190,hasTopology,Dense
23154_7c74d190,hasStructure,Symmetric
23154_7c74d190,hasMassCategory,MediumWeight
23154_7c74d190,hasVolumeCategory,MediumVolume
20387_0d507234,rdf:type,MediumRotor
20387_0d507234,hasMaterial,Steel
20387_0d507234,belongsToFamily,medium_rotor
20387_0d507234,hasComplexityLevel,Medium
20387_0d507234,hasTopology,Moderate
20387_0d507234,hasStructure,Asymmetric
20387_0d507234,hasMassCategory,HeavyWeight
20387_0d507234,hasVolumeCategory,LargeVolume
22862_f5406bb0,rdf:type,SimpleRotor
22862_f5406bb0,hasMaterial,Steel
22862_f5406bb0,belongsToFamily,simple_rotor
22862_f5406bb0,hasComplexityLevel,Low
22862_f5406bb0,hasTopology,Sparse
22862_f5406bb0,hasStructure,Asymmetric
22862_f5406bb0,hasMassCategory,MediumWeight
22862_f5406bb0,hasVolumeCategory,MediumVolume
22890_4ecfa491,rdf:type,HighComplexityRotor
22890_4ecfa491,hasMaterial,Steel
22890_4ecfa491,belongsToFamily,high_complexity_rotor
22890_4ecfa491,hasComplexityLevel,High
22890_4ecfa491,hasTopology,Dense
22890_4ecfa491,hasStructure,Asymmetric
22890_4ecfa491,hasMassCategory,MediumWeight
22890_4ecfa491,hasVolumeCategory,MediumVolume
21625_d5d4c9a7,rdf:type,MediumRotor
21625_d5d4c9a7,hasMaterial,Steel
21625_d5d4c9a7,belongsToFamily,medium_rotor
21625_d5d4c9a7,hasComplexityLevel,Medium
21625_d5d4c9a7,hasTopology,Sparse
21625_d5d4c9a7,hasStructure,Asymmetric
21625_d5d4c9a7,hasMassCategory,LightWeight
21625_d5d4c9a7,hasVolumeCategory,SmallVolume
22216_4b032400,rdf:type,SymmetricRotor
22216_4b032400,hasMaterial,Steel
22216_4b032400,belongsToFamily,symmetric_rotor
22216_4b032400,hasComplexityLevel,Medium
22216_4b032400,hasTopology,Moderate
22216_4b032400,hasStructure,Symmetric
22216_4b032400,hasMassCategory,LightWeight
22216_4b032400,hasVolumeCategory,SmallVolume
21564_fa5b2db7,rdf:type,SimpleRotor
21564_fa5b2db7,hasMaterial,Steel
21564_fa5b2db7,belongsToFamily,simple_rotor
21564_fa5b2db7,hasComplexityLevel,Low
21564_fa5b2db7,hasTopology,Sparse
21564_fa5b2db7,hasStructure,Symmetric
21564_fa5b2db7,hasMassCategory,LightWeight
21564_fa5b2db7,hasVolumeCategory,SmallVolume
21918_976c2754,rdf:type,HighComplexityRotor
21918_976c2754,hasMaterial,Steel
21918_976c2754,belongsToFamily,high_complexity_rotor
21918_976c2754,hasComplexityLevel,High
21918_976c2754,hasTopology,Dense
21918_976c2754,hasStructure,Asymmetric
21918_976c2754,hasMassCategory,MediumWeight
21918_976c2754,hasVolumeCategory,MediumVolume
21615_f2ecc6e8,rdf:type,SimpleRotor
21615_f2ecc6e8,hasMaterial,Steel
21615_f2ecc6e8,belongsToFamily,simple_rotor
21615_f2ecc6e8,hasComplexityLevel,Low
21615_f2ecc6e8,hasTopology,Sparse
21615_f2ecc6e8,hasStructure,Asymmetric
21615_f2ecc6e8,hasMassCategory,LightWeight
21615_f2ecc6e8,hasVolumeCategory,MediumVolume
23164_659c91ef,rdf:type,SimpleRotor
23164_659c91ef,hasMaterial,Steel
23164_659c91ef,belongsToFamily,simple_rotor
23164_659c91ef,hasComplexityLevel,Low
23164_659c91ef,hasTopology,Sparse
23164_659c91ef,hasStructure,Asymmetric
23164_659c91ef,hasMassCategory,MediumWeight
