Subject,Predicate,Object
23258_87a2ba81,hasComplexityLevel,High
23258_87a2ba81,hasTopology,Dense
23258_87a2ba81,hasStructure,Symmetric
21839_a8eb6d34,hasMaterial,Steel
21839_a8eb6d34,belongsToFamily,high_complexity_rotor
21839_a8eb6d34,hasComplexityLevel,High
21839_a8eb6d34,hasTopology,Dense
21839_a8eb6d34,hasStructure,Symmetric
23123_f35404c4,hasMaterial,Steel
23123_f35404c4,belongsToFamily,complex_assembly
23123_f35404c4,hasComplexityLevel,High
23123_f35404c4,hasTopology,Dense
23123_f35404c4,hasStructure,Asymmetric
21425_d0d47a2a,hasMaterial,Steel
21425_d0d47a2a,belongsToFamily,high_complexity_rotor
21425_d0d47a2a,hasComplexityLevel,High
21425_d0d47a2a,hasTopology,Dense
21425_d0d47a2a,hasStructure,Asymmetric
22419_dfeb5d33,hasMaterial,Steel
22419_dfeb5d33,belongsToFamily,high_complexity_rotor
22419_dfeb5d33,hasComplexityLevel,High
22419_dfeb5d33,hasTopology,Dense
22419_dfeb5d33,hasStructure,Symmetric
21986_67c5509a,hasMaterial,"Steel, Aluminum, Brass"
21986_67c5509a,belongsToFamily,complex_assembly
21986_67c5509a,hasComplexityLevel,High
21986_67c5509a,hasTopology,Dense
21986_67c5509a,hasStructure,Asymmetric
21035_d308c5c4,hasMaterial,Steel
21035_d308c5c4,belongsToFamily,medium_rotor
21035_d308c5c4,hasComplexityLevel,Medium
21035_d308c5c4,hasTopology,Moderate
21035_d308c5c4,hasStructure,Asymmetric
21859_35124f79,hasMaterial,Steel
21859_35124f79,belongsToFamily,complex_assembly
21859_35124f79,hasComplexityLevel,High
21859_35124f79,hasTopology,Dense
21859_35124f79,hasStructure,Asymmetric
22421_19401bdd,hasMaterial,Steel
22421_19401bdd,belongsToFamily,high_complexity_rotor
22421_19401bdd,hasComplexityLevel,High
22421_19401bdd,hasTopology,Dense
22421_19401bdd,hasStructure,Symmetric
22787_49022c32,hasMaterial,"Copper, Steel, ABS Plastic"
22787_49022c32,belongsToFamily,complex_assembly
22787_49022c32,hasComplexityLevel,High
22787_49022c32,hasTopology,Dense
22787_49022c32,hasStructure,Asymmetric
23103_66470b7e,hasMaterial,Steel
23103_66470b7e,belongsToFamily,simple_rotor
23103_66470b7e,hasComplexityLevel,Low
23103_66470b7e,hasTopology,Sparse
23103_66470b7e,hasStructure,Asymmetric
20505_017d4cc4,hasMaterial,Steel
20505_017d4cc4,belongsToFamily,medium_rotor
20505_017d4cc4,hasComplexityLevel,Medium
20505_017d4cc4,hasTopology,Moderate
20505_017d4cc4,hasStructure,Asymmetric
23044_9a964a68,hasMaterial,Steel
23044_9a964a68,belongsToFamily,medium_rotor
23044_9a964a68,hasComplexityLevel,Medium
23044_9a964a68,hasTopology,Moderate
23044_9a964a68,hasStructure,Asymmetric
20682_e208cc63,hasMaterial,Steel
20682_e208cc63,belongsToFamily,symmetric_rotor
20682_e208cc63,hasComplexityLevel,Medium
20682_e208cc63,hasTopology,Moderate
20682_e208cc63,hasStructure,Symmetric
21976_807c9b26,hasMaterial,Steel
21976_807c9b26,belongsToFamily,simple_rotor
21976_807c9b26,hasComplexityLevel,Low
21976_807c9b26,hasTopology,Sparse
21976_807c9b26,hasStructure,Asymmetric
21865_c190b734,hasMaterial,Steel
21865_c190b734,belongsToFamily,simple_rotor
21865_c190b734,hasComplexityLevel,Low
21865_c190b734,hasTopology,Sparse
21865_c190b734,hasStructure,Asymmetric
20426_79358492,hasMaterial,"Steel, Mild, Acetal Resin, Black"
20426_79358492,belongsToFamily,simple_rotor
20426_79358492,hasComplexityLevel,Low
20426_79358492,hasTopology,Sparse
20426_79358492,hasStructure,Asymmetric
22076_20e8a107,hasMaterial,Steel
22076_20e8a107,belongsToFamily,high_complexity_rotor
22076_20e8a107,hasComplexityLevel,High
22076_20e8a107,hasTopology,Dense
22076_20e8a107,hasStructure,Asymmetric
23217_7c6062e3,hasMaterial,"Titanium, Steel, Glass, Cast, Clear"
23217_7c6062e3,belongsToFamily,high_complexity_rotor
23217_7c6062e3,hasComplexityLevel,High
23217_7c6062e3,hasTopology,Dense
23217_7c6062e3,hasStructure,Symmetric
23408_e5fd25ba,hasMaterial,Steel
23408_e5fd25ba,belongsToFamily,simple_rotor
23408_e5fd25ba,hasComplexityLevel,Low
23408_e5fd25ba,hasTopology,Sparse
23408_e5fd25ba,hasStructure,Asymmetric
22443_fa24c6f9,hasMaterial,Steel
22443_fa24c6f9,belongsToFamily,medium_rotor
22443_fa24c6f9,hasComplexityLevel,Medium
22443_fa24c6f9,hasTopology,Moderate
22443_fa24c6f9,hasStructure,Asymmetric
21706_adfb2ece,hasMaterial,Steel
21706_adfb2ece,belongsToFamily,medium_rotor
21706_adfb2ece,hasComplexityLevel,Medium
21706_adfb2ece,hasTopology,Moderate
21706_adfb2ece,hasStructure,Asymmetric
23265_07de6a0b,hasMaterial,Steel
23265_07de6a0b,belongsToFamily,simple_rotor
23265_07de6a0b,hasComplexityLevel,Low
23265_07de6a0b,hasTopology,Sparse
23265_07de6a0b,hasStructure,Asymmetric
21745_56cbe841,hasMaterial,"Steel, Bamboo"
21745_56cbe841,belongsToFamily,medium_rotor
21745_56cbe841,hasComplexityLevel,Medium
21745_56cbe841,hasTopology,Moderate
21745_56cbe841,hasStructure,Asymmetric
20466_4b3e5186,hasMaterial,"Steel, Mild"
20466_4b3e5186,belongsToFamily,simple_rotor
20466_4b3e5186,hasComplexityLevel,Low
20466_4b3e5186,hasTopology,Sparse
20466_4b3e5186,hasStructure,Asymmetric
21695_1f33863f,hasMaterial,Steel
21695_1f33863f,belongsToFamily,medium_rotor
21695_1f33863f,hasComplexityLevel,Medium
21695_1f33863f,hasTopology,Sparse
21695_1f33863f,hasStructure,Asymmetric
19518_f220b68a,hasMaterial,Generic
19518_f220b68a,belongsToFamily,simple_rotor
19518_f220b68a,hasComplexityLevel,Low
19518_f220b68a,hasTopology,Sparse
19518_f220b68a,hasStructure,Asymmetric
22313_3a8b93dc,hasMaterial,Steel
22313_3a8b93dc,belongsToFamily,medium_rotor
22313_3a8b93dc,hasComplexityLevel,Medium
22313_3a8b93dc,hasTopology,Moderate
22313_3a8b93dc,hasStructure,Asymmetric
22251_88fd728c,hasMaterial,Steel
22251_88fd728c,belongsToFamily,medium_rotor
22251_88fd728c,hasComplexityLevel,Medium
22251_88fd728c,hasTopology,Moderate
22251_88fd728c,hasStructure,Asymmetric
21613_d57e983a,hasMaterial,Steel
21613_d57e983a,belongsToFamily,simple_rotor
21613_d57e983a,hasComplexityLevel,Low
21613_d57e983a,hasTopology,Sparse
21613_d57e983a,hasStructure,Asymmetric
22067_624b28e3,hasMaterial,Steel
22067_624b28e3,belongsToFamily,simple_rotor
22067_624b28e3,hasComplexityLevel,Low
22067_624b28e3,hasTopology,Sparse
22067_624b28e3,hasStructure,Asymmetric
21005_9feee615,hasMaterial,Bamboo
21005_9feee615,belongsToFamily,high_complexity_rotor
21005_9feee615,hasComplexityLevel,High
21005_9feee615,hasTopology,Dense
21005_9feee615,hasStructure,Asymmetric
23250_aa321310,hasMaterial,Polystyrene
23250_aa321310,belongsToFamily,simple_rotor
23250_aa321310,hasComplexityLevel,Low
23250_aa321310,hasTopology,Sparse
23250_aa321310,hasStructure,Asymmetric
23155_d7305c5f,hasMaterial,Steel
23155_d7305c5f,belongsToFamily,high_complexity_rotor
23155_d7305c5f,hasComplexityLevel,High
23155_d7305c5f,hasTopology,Dense
23155_d7305c5f,hasStructure,Symmetric
22749_346e10ae,hasMaterial,Steel
22749_346e10ae,belongsToFamily,simple_rotor
22749_346e10ae,hasComplexityLevel,Low
22749_346e10ae,hasTopology,Sparse
22749_346e10ae,hasStructure,Asymmetric
20818_098cad7c,hasMaterial,"Acrylic, Clear, Steel, Wood"
20818_098cad7c,belongsToFamily,high_complexity_rotor
20818_098cad7c,hasComplexityLevel,High
20818_098cad7c,hasTopology,Dense
20818_098cad7c,hasStructure,Symmetric
7780_6c885e81,hasMaterial,"Steel, Mild, Rubber, Nitrile, ABS Plastic"
7780_6c885e81,belongsToFamily,symmetric_rotor
7780_6c885e81,hasComplexityLevel,Medium
7780_6c885e81,hasTopology,Moderate
7780_6c885e81,hasStructure,Symmetric
21581_8f948e0b,hasMaterial,Steel
21581_8f948e0b,belongsToFamily,simple_rotor
21581_8f948e0b,hasComplexityLevel,Low
21581_8f948e0b,hasTopology,Sparse
21581_8f948e0b,hasStructure,Asymmetric
20186_f66e4ad3,hasMaterial,"Steel, Alloy"
20186_f66e4ad3,belongsToFamily,simple_rotor
20186_f66e4ad3,hasComplexityLevel,Low
20186_f66e4ad3,hasTopology,Sparse
20186_f66e4ad3,hasStructure,Asymmetric
23322_8f85d82d,hasMaterial,"Glass, Cast, Clear, Steel, Wood"
23322_8f85d82d,belongsToFamily,medium_rotor
23322_8f85d82d,hasComplexityLevel,Medium
23322_8f85d82d,hasTopology,Moderate
23322_8f85d82d,hasStructure,Asymmetric
23235_f9ccb8b0,hasMaterial,Steel
23235_f9ccb8b0,belongsToFamily,complex_assembly
23235_f9ccb8b0,hasComplexityLevel,High
23235_f9ccb8b0,hasTopology,Dense
23235_f9ccb8b0,hasStructure,Asymmetric
21528_a5d5490f,hasMaterial,Steel
21528_a5d5490f,belongsToFamily,medium_rotor
21528_a5d5490f,hasComplexityLevel,Medium
21528_a5d5490f,hasTopology,Moderate
21528_a5d5490f,hasStructure,Asymmetric
23466_1cf60d09,hasMaterial,Steel
23466_1cf60d09,belongsToFamily,medium_rotor
23466_1cf60d09,hasComplexityLevel,Medium
23466_1cf60d09,hasTopology,Moderate
23466_1cf60d09,hasStructure,Asymmetric
21467_67965037,hasMaterial,Bronze
21467_67965037,belongsToFamily,symmetric_rotor
21467_67965037,hasComplexityLevel,Medium
21467_67965037,hasTopology,Moderate
21467_67965037,hasStructure,Symmetric
20165_2b088be5,hasMaterial,"Steel, Mild"
20165_2b088be5,belongsToFamily,high_complexity_rotor
20165_2b088be5,hasComplexityLevel,High
20165_2b088be5,hasTopology,Dense
20165_2b088be5,hasStructure,Asymmetric
22581_406c16c4,hasMaterial,Steel
22581_406c16c4,belongsToFamily,complex_assembly
22581_406c16c4,hasComplexityLevel,High
22581_406c16c4,hasTopology,Dense
22581_406c16c4,hasStructure,Asymmetric
21781_5985da6d,hasMaterial,Steel
21781_5985da6d,belongsToFamily,simple_rotor
21781_5985da6d,hasComplexityLevel,Low
21781_5985da6d,hasTopology,Sparse
21781_5985da6d,hasStructure,Asymmetric
21267_35a558cc,hasMaterial,Steel
21267_35a558cc,belongsToFamily,simple_rotor
21267_35a558cc,hasComplexityLevel,Low
21267_35a558cc,hasTopology,Sparse
21267_35a558cc,hasStructure,Asymmetric
21849_a5f563a6,hasMaterial,Steel
21849_a5f563a6,belongsToFamily,high_complexity_rotor
21849_a5f563a6,hasComplexityLevel,High
21849_a5f563a6,hasTopology,Dense
21849_a5f563a6,hasStructure,Symmetric
20722_90d46353,hasMaterial,"Steel, Wood, Aluminum"
20722_90d46353,belongsToFamily,medium_rotor
20722_90d46353,hasComplexityLevel,Medium
20722_90d46353,hasTopology,Moderate
20722_90d46353,hasStructure,Asymmetric
23213_3df3cb34,hasMaterial,Steel
23213_3df3cb34,belongsToFamily,medium_rotor
23213_3df3cb34,hasComplexityLevel,Medium
23213_3df3cb34,hasTopology,Moderate
23213_3df3cb34,hasStructure,Asymmetric
22073_951645ae,hasMaterial,Steel
22073_951645ae,belongsToFamily,simple_rotor
22073_951645ae,hasComplexityLevel,Low
22073_951645ae,hasTopology,Sparse
22073_951645ae,hasStructure,Asymmetric
22341_0f9c52ed,hasMaterial,"Steel, Mild, Steel, Carbon"
22341_0f9c52ed,belongsToFamily,medium_rotor
22341_0f9c52ed,hasComplexityLevel,Medium
22341_0f9c52ed,hasTopology,Moderate
22341_0f9c52ed,hasStructure,Asymmetric
22075_12b129d5,hasMaterial,Steel
22075_12b129d5,belongsToFamily,simple_rotor
22075_12b129d5,hasComplexityLevel,Low
22075_12b129d5,hasTopology,Sparse
22075_12b129d5,hasStructure,Asymmetric
22762_dcbdd14d,hasMaterial,Steel
22762_dcbdd14d,belongsToFamily,symmetric_rotor
22762_dcbdd14d,hasComplexityLevel,Medium
22762_dcbdd14d,hasTopology,Moderate
22762_dcbdd14d,hasStructure,Symmetric
21722_68aeba65,hasMaterial,Steel
21722_68aeba65,belongsToFamily,complex_assembly
21722_68aeba65,hasComplexityLevel,High
21722_68aeba65,hasTopology,Dense
21722_68aeba65,hasStructure,Symmetric
22133_465d7a91,hasMaterial,Steel
22133_465d7a91,belongsToFamily,simple_rotor
22133_465d7a91,hasComplexityLevel,Low
22133_465d7a91,hasTopology,Sparse
22133_465d7a91,hasStructure,Asymmetric
21592_c5e77a82,hasMaterial,Steel
21592_c5e77a82,belongsToFamily,medium_rotor
21592_c5e77a82,hasComplexityLevel,Medium
21592_c5e77a82,hasTopology,Moderate
21592_c5e77a82,hasStructure,Asymmetric
21511_d07c59c2,hasMaterial,Steel
21511_d07c59c2,belongsToFamily,high_complexity_rotor
21511_d07c59c2,hasComplexityLevel,High
21511_d07c59c2,hasTopology,Dense
21511_d07c59c2,hasStructure,Symmetric
21994_357aac6f,hasMaterial,"Steel, Lead"
21994_357aac6f,belongsToFamily,simple_rotor
21994_357aac6f,hasComplexityLevel,Low
21994_357aac6f,hasTopology,Sparse
21994_357aac6f,hasStructure,Asymmetric
20671_33532794,hasMaterial,Aluminum
20671_33532794,belongsToFamily,simple_rotor
20671_33532794,hasComplexityLevel,Low
20671_33532794,hasTopology,Sparse
20671_33532794,hasStructure,Asymmetric
20697_d3e106b4,hasMaterial,Steel
20697_d3e106b4,belongsToFamily,high_complexity_rotor
20697_d3e106b4,hasComplexityLevel,High
20697_d3e106b4,hasTopology,Dense
20697_d3e106b4,hasStructure,Symmetric
20241_ccb70dc8,hasMaterial,"Steel, Mild"
20241_ccb70dc8,belongsToFamily,simple_rotor
20241_ccb70dc8,hasComplexityLevel,Low
20241_ccb70dc8,hasTopology,Sparse
20241_ccb70dc8,hasStructure,Asymmetric
21557_53eafe15,hasMaterial,Steel
21557_53eafe15,belongsToFamily,complex_assembly
21557_53eafe15,hasComplexityLevel,High
21557_53eafe15,hasTopology,Dense
21557_53eafe15,hasStructure,Asymmetric
7778_3a9748b3,hasMaterial,"Titanium, Steel, ABS Plastic"
7778_3a9748b3,belongsToFamily,complex_assembly
7778_3a9748b3,hasComplexityLevel,High
7778_3a9748b3,hasTopology,Dense
7778_3a9748b3,hasStructure,Asymmetric
20488_589ac9c0,hasMaterial,"Steel, Mild"
20488_589ac9c0,belongsToFamily,simple_rotor
20488_589ac9c0,hasComplexityLevel,Low
20488_589ac9c0,hasTopology,Sparse
20488_589ac9c0,hasStructure,Asymmetric
23374_57cca189,hasMaterial,"Aluminum, Anodized Red, Aluminum, Aluminum, Anodized Blue"
23374_57cca189,belongsToFamily,medium_rotor
23374_57cca189,hasComplexityLevel,Medium
23374_57cca189,hasTopology,Moderate
23374_57cca189,hasStructure,Asymmetric
22129_48b47c52,hasMaterial,Steel
22129_48b47c52,belongsToFamily,simple_rotor
22129_48b47c52,hasComplexityLevel,Low
22129_48b47c52,hasTopology,Sparse
22129_48b47c52,hasStructure,Symmetric
20176_a02bde39,hasMaterial,Wood
20176_a02bde39,belongsToFamily,medium_rotor
20176_a02bde39,hasComplexityLevel,Medium
20176_a02bde39,hasTopology,Moderate
20176_a02bde39,hasStructure,Asymmetric
19596_fb9531a5,hasMaterial,"Steel, Mild, Glass, ABS Plastic"
19596_fb9531a5,belongsToFamily,high_complexity_rotor
19596_fb9531a5,hasComplexityLevel,High
19596_fb9531a5,hasTopology,Dense
19596_fb9531a5,hasStructure,Symmetric
20438_5f344b00,hasMaterial,"Steel, Mild, Rubber, Nitrile, ABS Plastic"
20438_5f344b00,belongsToFamily,simple_rotor
20438_5f344b00,hasComplexityLevel,Low
20438_5f344b00,hasTopology,Sparse
20438_5f344b00,hasStructure,Symmetric
23419_ea47995f,hasMaterial,Steel
23419_ea47995f,belongsToFamily,complex_assembly
23419_ea47995f,hasComplexityLevel,High
23419_ea47995f,hasTopology,Dense
23419_ea47995f,hasStructure,Symmetric
22035_101c7ab4,hasMaterial,"Steel, Rubber, Natural"
22035_101c7ab4,belongsToFamily,medium_rotor
22035_101c7ab4,hasComplexityLevel,Medium
22035_101c7ab4,hasTopology,Moderate
22035_101c7ab4,hasStructure,Asymmetric
20989_a261efa3,hasMaterial,"Steel, Mild"
20989_a261efa3,belongsToFamily,simple_rotor
20989_a261efa3,hasComplexityLevel,Low
20989_a261efa3,hasTopology,Sparse
20989_a261efa3,hasStructure,Symmetric
23127_38d73061,hasMaterial,Steel
23127_38d73061,belongsToFamily,symmetric_rotor
23127_38d73061,hasComplexityLevel,Medium
23127_38d73061,hasTopology,Moderate
23127_38d73061,hasStructure,Symmetric
23354_8182b4eb,hasMaterial,Steel
23354_8182b4eb,belongsToFamily,medium_rotor
23354_8182b4eb,hasComplexityLevel,Medium
23354_8182b4eb,hasTopology,Sparse
23354_8182b4eb,hasStructure,Asymmetric
21685_93737a7a,hasMaterial,Generic
21685_93737a7a,belongsToFamily,high_complexity_rotor
21685_93737a7a,hasComplexityLevel,High
21685_93737a7a,hasTopology,Dense
21685_93737a7a,hasStructure,Symmetric
21989_a0b5037d,hasMaterial,Steel
21989_a0b5037d,belongsToFamily,medium_rotor
21989_a0b5037d,hasComplexityLevel,Medium
21989_a0b5037d,hasTopology,Moderate
21989_a0b5037d,hasStructure,Asymmetric
22027_11a2e852,hasMaterial,Generic
22027_11a2e852,belongsToFamily,high_complexity_rotor
22027_11a2e852,hasComplexityLevel,High
22027_11a2e852,hasTopology,Dense
22027_11a2e852,hasStructure,Symmetric
21184_971559b6,hasMaterial,Steel
21184_971559b6,belongsToFamily,simple_rotor
21184_971559b6,hasComplexityLevel,Low
21184_971559b6,hasTopology,Sparse
21184_971559b6,hasStructure,Asymmetric
20547_ec8cfd0d,hasMaterial,Steel
20547_ec8cfd0d,belongsToFamily,simple_rotor
20547_ec8cfd0d,hasComplexityLevel,Low
20547_ec8cfd0d,hasTopology,Sparse
20547_ec8cfd0d,hasStructure,Asymmetric
20479_77930584,hasMaterial,"Steel, Mild"
20479_77930584,belongsToFamily,simple_rotor
20479_77930584,hasComplexityLevel,Low
20479_77930584,hasTopology,Sparse
20479_77930584,hasStructure,Asymmetric
22589_2c8f7c0b,hasMaterial,Steel
22589_2c8f7c0b,belongsToFamily,simple_rotor
22589_2c8f7c0b,hasComplexityLevel,Low
22589_2c8f7c0b,hasTopology,Sparse
22589_2c8f7c0b,hasStructure,Asymmetric
20741_c337946f,hasMaterial,Steel
20741_c337946f,belongsToFamily,simple_rotor
20741_c337946f,hasComplexityLevel,Low
20741_c337946f,hasTopology,Sparse
20741_c337946f,hasStructure,Asymmetric
20237_06b27bf5,hasMaterial,"Steel, Mild"
20237_06b27bf5,belongsToFamily,symmetric_rotor
20237_06b27bf5,hasComplexityLevel,Medium
20237_06b27bf5,hasTopology,Moderate
20237_06b27bf5,hasStructure,Symmetric
20431_0088a0dd,hasMaterial,"Steel, Mild, ABS Plastic, Aluminum, Anodized Blue"
20431_0088a0dd,belongsToFamily,medium_rotor
20431_0088a0dd,hasComplexityLevel,Medium
20431_0088a0dd,hasTopology,Moderate
20431_0088a0dd,hasStructure,Asymmetric
22417_4a15d62e,hasMaterial,"Steel, Mild"
22417_4a15d62e,belongsToFamily,high_complexity_rotor
22417_4a15d62e,hasComplexityLevel,High
22417_4a15d62e,hasTopology,Dense
22417_4a15d62e,hasStructure,Symmetric
20672_0bc07cce,hasMaterial,Steel
20672_0bc07cce,belongsToFamily,simple_rotor
20672_0bc07cce,hasComplexityLevel,Low
20672_0bc07cce,hasTopology,Sparse
20672_0bc07cce,hasStructure,Asymmetric
21616_c6c3347a,hasMaterial,Steel
21616_c6c3347a,belongsToFamily,simple_rotor
21616_c6c3347a,hasComplexityLevel,Low
21616_c6c3347a,hasTopology,Sparse
21616_c6c3347a,hasStructure,Asymmetric
22576_d05619d1,hasMaterial,"ABS Plastic, Steel, Silver"
22576_d05619d1,belongsToFamily,high_complexity_rotor
22576_d05619d1,hasComplexityLevel,High
22576_d05619d1,hasTopology,Dense
22576_d05619d1,hasStructure,Symmetric
20946_6573271d,hasMaterial,Steel
20946_6573271d,belongsToFamily,simple_rotor
20946_6573271d,hasComplexityLevel,Low
20946_6573271d,hasTopology,Sparse
20946_6573271d,hasStructure,Symmetric
22483_f4e4b62a,hasMaterial,"Wood, Steel, Rubber, Natural"
22483_f4e4b62a,belongsToFamily,complex_assembly
22483_f4e4b62a,hasComplexityLevel,High
22483_f4e4b62a,hasTopology,Dense
22483_f4e4b62a,hasStructure,Asymmetric
20467_f1fcc009,hasMaterial,"Steel, Mild, Acetal Resin, Black, Magnesium"
20467_f1fcc009,belongsToFamily,simple_rotor
20467_f1fcc009,hasComplexityLevel,Low
20467_f1fcc009,hasTopology,Sparse
20467_f1fcc009,hasStructure,Asymmetric
20279_aed6b3b3,hasMaterial,"Steel, Mild, Acetal Resin, Black, Aluminum"
20279_aed6b3b3,belongsToFamily,high_complexity_rotor
20279_aed6b3b3,hasComplexityLevel,High
20279_aed6b3b3,hasTopology,Dense
20279_aed6b3b3,hasStructure,Symmetric
22058_71feafda,hasMaterial,Steel
22058_71feafda,belongsToFamily,simple_rotor
22058_71feafda,hasComplexityLevel,Low
22058_71feafda,hasTopology,Sparse
22058_71feafda,hasStructure,Asymmetric
23413_6702ec7f,hasMaterial,"Steel, Plastic"
23413_6702ec7f,belongsToFamily,medium_rotor
23413_6702ec7f,hasComplexityLevel,Medium
23413_6702ec7f,hasTopology,Moderate
23413_6702ec7f,hasStructure,Asymmetric
21093_1bda9bbe,hasMaterial,"Steel, Mild, Aluminum, Anodized Blue"
21093_1bda9bbe,belongsToFamily,high_complexity_rotor
21093_1bda9bbe,hasComplexityLevel,High
21093_1bda9bbe,hasTopology,Dense
21093_1bda9bbe,hasStructure,Asymmetric
20544_43691724,hasMaterial,"Steel, Mild, Aluminum 6061, Nylon 6"
20544_43691724,belongsToFamily,high_complexity_rotor
20544_43691724,hasComplexityLevel,High
20544_43691724,hasTopology,Dense
20544_43691724,hasStructure,Asymmetric
22764_b884dce6,hasMaterial,"Gold, Aluminum, Brass"
22764_b884dce6,belongsToFamily,high_complexity_rotor
22764_b884dce6,hasComplexityLevel,High
22764_b884dce6,hasTopology,Dense
22764_b884dce6,hasStructure,Asymmetric
21069_508a9947,hasMaterial,"Steel, Silver"
21069_508a9947,belongsToFamily,complex_assembly
21069_508a9947,hasComplexityLevel,High
21069_508a9947,hasTopology,Dense
21069_508a9947,hasStructure,Asymmetric
20959_d4905d19,hasMaterial,"Stainless Steel, ABS Plastic, Aluminum"
20959_d4905d19,belongsToFamily,high_complexity_rotor
20959_d4905d19,hasComplexityLevel,High
20959_d4905d19,hasTopology,Dense
20959_d4905d19,hasStructure,Symmetric
20421_83f66ddc,hasMaterial,"Steel, Mild, Generic"
20421_83f66ddc,belongsToFamily,medium_rotor
20421_83f66ddc,hasComplexityLevel,Medium
20421_83f66ddc,hasTopology,Sparse
20421_83f66ddc,hasStructure,Asymmetric
22472_f65d3470,hasMaterial,Steel
22472_f65d3470,belongsToFamily,simple_rotor
22472_f65d3470,hasComplexityLevel,Low
22472_f65d3470,hasTopology,Sparse
22472_f65d3470,hasStructure,Asymmetric
20260_4a01a99d,hasMaterial,"Steel, Mild"
20260_4a01a99d,belongsToFamily,high_complexity_rotor
20260_4a01a99d,hasComplexityLevel,High
20260_4a01a99d,hasTopology,Dense
20260_4a01a99d,hasStructure,Asymmetric
23309_76dcf100,hasMaterial,Steel
23309_76dcf100,belongsToFamily,high_complexity_rotor
23309_76dcf100,hasComplexityLevel,High
23309_76dcf100,hasTopology,Dense
23309_76dcf100,hasStructure,Symmetric
21790_aaf9224a,hasMaterial,Steel
21790_aaf9224a,belongsToFamily,medium_rotor
21790_aaf9224a,hasComplexityLevel,Medium
21790_aaf9224a,hasTopology,Moderate
21790_aaf9224a,hasStructure,Asymmetric
23152_6f2706c9,hasMaterial,Steel
23152_6f2706c9,belongsToFamily,medium_rotor
23152_6f2706c9,hasComplexityLevel,Medium
23152_6f2706c9,hasTopology,Sparse
23152_6f2706c9,hasStructure,Asymmetric
21257_770fee9a,hasMaterial,Steel
21257_770fee9a,belongsToFamily,simple_rotor
21257_770fee9a,hasComplexityLevel,Low
21257_770fee9a,hasTopology,Sparse
21257_770fee9a,hasStructure,Symmetric
22306_c3dca308,hasMaterial,"Steel, Aluminum"
22306_c3dca308,belongsToFamily,complex_assembly
22306_c3dca308,hasComplexityLevel,High
22306_c3dca308,hasTopology,Dense
22306_c3dca308,hasStructure,Symmetric
20628_e0551f7c,hasMaterial,"Steel, Mild"
20628_e0551f7c,belongsToFamily,medium_rotor
20628_e0551f7c,hasComplexityLevel,Medium
20628_e0551f7c,hasTopology,Moderate
20628_e0551f7c,hasStructure,Asymmetric
20838_86c931be,hasMaterial,"Nickel-Copper Alloy 400, Gold"
20838_86c931be,belongsToFamily,simple_rotor
20838_86c931be,hasComplexityLevel,Low
20838_86c931be,hasTopology,Sparse
20838_86c931be,hasStructure,Asymmetric
22154_24342da4,hasMaterial,Steel
22154_24342da4,belongsToFamily,simple_rotor
22154_24342da4,hasComplexityLevel,Low
22154_24342da4,hasTopology,Sparse
22154_24342da4,hasStructure,Symmetric
22980_3cb3bcc8,hasMaterial,Steel
22980_3cb3bcc8,belongsToFamily,medium_rotor
22980_3cb3bcc8,hasComplexityLevel,Medium
22980_3cb3bcc8,hasTopology,Moderate
22980_3cb3bcc8,hasStructure,Asymmetric
20478_c02790cb,hasMaterial,"Steel, Mild"
20478_c02790cb,belongsToFamily,simple_rotor
20478_c02790cb,hasComplexityLevel,Low
20478_c02790cb,hasTopology,Sparse
20478_c02790cb,hasStructure,Asymmetric
20477_633cca4f,hasMaterial,Generic
20477_633cca4f,belongsToFamily,high_complexity_rotor
20477_633cca4f,hasComplexityLevel,High
20477_633cca4f,hasTopology,Dense
20477_633cca4f,hasStructure,Symmetric
20225_4ce6d59b,hasMaterial,"Nickel-Copper Alloy 400, Rubber, Nitrile, Iron, Wrought"
20225_4ce6d59b,belongsToFamily,symmetric_rotor
20225_4ce6d59b,hasComplexityLevel,Medium
20225_4ce6d59b,hasTopology,Moderate
20225_4ce6d59b,hasStructure,Symmetric
20797_78b83489,hasMaterial,Steel
20797_78b83489,belongsToFamily,medium_rotor
20797_78b83489,hasComplexityLevel,Medium
20797_78b83489,hasTopology,Moderate
20797_78b83489,hasStructure,Asymmetric
23376_9b48819a,hasMaterial,"Steel, Rubber, Natural, Aluminum"
23376_9b48819a,belongsToFamily,high_complexity_rotor
23376_9b48819a,hasComplexityLevel,High
23376_9b48819a,hasTopology,Dense
23376_9b48819a,hasStructure,Asymmetric
22534_e899f645,hasMaterial,"Bronze, Titanium, Steel"
22534_e899f645,belongsToFamily,medium_rotor
22534_e899f645,hasComplexityLevel,Medium
22534_e899f645,hasTopology,Moderate
22534_e899f645,hasStructure,Asymmetric
22079_31335df2,hasMaterial,"Steel, Mild, Copper, Generic"
22079_31335df2,belongsToFamily,complex_assembly
22079_31335df2,hasComplexityLevel,High
22079_31335df2,hasTopology,Dense
22079_31335df2,hasStructure,Asymmetric
22414_14ead4a3,hasMaterial,Steel
22414_14ead4a3,belongsToFamily,symmetric_rotor
22414_14ead4a3,hasComplexityLevel,Medium
22414_14ead4a3,hasTopology,Moderate
22414_14ead4a3,hasStructure,Symmetric
23313_210c6783,hasMaterial,Steel
23313_210c6783,belongsToFamily,medium_rotor
23313_210c6783,hasComplexityLevel,Medium
