query_assembly,query_family,rank,retrieved_assembly,retrieved_family,similarity,correct
21533_8837772a,topo_moderate,7,21634_e5e20375,topo_moderate,0.999798,True
21533_8837772a,topo_moderate,8,22498_b8bdb105,topo_minimal,0.975,False
21533_8837772a,topo_moderate,9,22899_5b97e4f5,topo_minimal,0.975,False
21533_8837772a,topo_moderate,10,23022_86e6a8a0,topo_moderate,0.974999,True
20436_41b730a3,topo_isolated,1,21451_fea6f0d1,topo_isolated,1.0,True
20436_41b730a3,topo_isolated,2,20927_826f4b56,topo_isolated,1.0,True
20436_41b730a3,topo_isolated,3,23343_f000bdae,topo_isolated,1.0,True
20436_41b730a3,topo_isolated,4,20469_b6211bfd,topo_minimal,1.0,False
20436_41b730a3,topo_isolated,5,21911_429c1a72,topo_isolated,1.0,True
20436_41b730a3,topo_isolated,6,20705_ac2a0325,topo_isolated,1.0,True
20436_41b730a3,topo_isolated,7,20426_79358492,topo_isolated,0.999999,True
20436_41b730a3,topo_isolated,8,20672_0bc07cce,topo_minimal,0.999999,False
20436_41b730a3,topo_isolated,9,20376_eefa9511,topo_isolated,0.999999,True
20436_41b730a3,topo_isolated,10,21267_35a558cc,topo_isolated,0.999999,True
20229_d1ae2ae3,topo_connected,1,22092_897b0ffa,topo_moderate,0.999999,False
20229_d1ae2ae3,topo_connected,2,23372_4cb88567,topo_isolated,0.999997,False
20229_d1ae2ae3,topo_connected,3,23363_60e39812,topo_complex,0.999997,False
20229_d1ae2ae3,topo_connected,4,20554_abcb705e,topo_moderate,0.999996,False
20229_d1ae2ae3,topo_connected,5,20511_e1b972aa,topo_moderate,0.999996,False
20229_d1ae2ae3,topo_connected,6,22729_232da678,topo_connected,0.999996,True
20229_d1ae2ae3,topo_connected,7,21529_93e51dd9,topo_connected,0.999995,True
20229_d1ae2ae3,topo_connected,8,21528_a5d5490f,topo_connected,0.999995,True
20229_d1ae2ae3,topo_connected,9,21912_3f74887c,topo_connected,0.999995,True
20229_d1ae2ae3,topo_connected,10,23308_245d257c,topo_moderate,0.999994,False
21244_d67bbabc,topo_complex,1,22079_31335df2,topo_connected,0.999669,False
21244_d67bbabc,topo_complex,2,22430_c6f08b03,topo_complex,0.999496,True
21244_d67bbabc,topo_complex,3,20533_0a3e112b,topo_connected,0.999382,False
21244_d67bbabc,topo_complex,4,21421_fb12b69b,topo_complex,0.999163,True
21244_d67bbabc,topo_complex,5,22483_f4e4b62a,topo_complex,0.999115,True
21244_d67bbabc,topo_complex,6,23422_f214bd4d,topo_complex,0.999015,True
21244_d67bbabc,topo_complex,7,21244_24c3ce72,topo_complex,0.998602,True
21244_d67bbabc,topo_complex,8,21582_a3d32115,topo_moderate,0.997767,False
21244_d67bbabc,topo_complex,9,21656_964b0c84,topo_complex,0.997277,True
21244_d67bbabc,topo_complex,10,21069_508a9947,topo_complex,0.997045,True
23318_65e3a7c9,topo_minimal,1,20676_9715ec9c,topo_minimal,0.999964,True
23318_65e3a7c9,topo_minimal,2,22197_94c66357,topo_moderate,0.999469,False
23318_65e3a7c9,topo_minimal,3,22196_e5bf8c9d,topo_connected,0.999082,False
23318_65e3a7c9,topo_minimal,4,22197_66c5655e,topo_connected,0.999034,False
23318_65e3a7c9,topo_minimal,5,22196_0deb2e34,topo_connected,0.998882,False
23318_65e3a7c9,topo_minimal,6,23414_f7d4a688,topo_isolated,0.992294,False
23318_65e3a7c9,topo_minimal,7,20239_49b65a55,topo_complex,0.975,False
23318_65e3a7c9,topo_minimal,8,22383_e5f707a7,topo_moderate,0.974998,False
23318_65e3a7c9,topo_minimal,9,21566_ff590631,topo_moderate,0.974997,False
23318_65e3a7c9,topo_minimal,10,22826_199df203,topo_connected,0.974997,False
22893_eb8aa8ac,topo_minimal,1,23155_d7305c5f,topo_complex,0.999993,False
22893_eb8aa8ac,topo_minimal,2,21843_effbd24d,topo_connected,0.999991,False
22893_eb8aa8ac,topo_minimal,3,22652_dc7405ef,topo_connected,0.999982,False
22893_eb8aa8ac,topo_minimal,4,21511_d07c59c2,topo_connected,0.999982,False
22893_eb8aa8ac,topo_minimal,5,21838_5bc448b4,topo_moderate,0.99998,False
22893_eb8aa8ac,topo_minimal,6,19596_fb9531a5,topo_complex,0.999962,False
22893_eb8aa8ac,topo_minimal,7,21081_72fa4ad1,topo_moderate,0.999934,False
22893_eb8aa8ac,topo_minimal,8,22360_42cd6a21,topo_moderate,0.999917,False
22893_eb8aa8ac,topo_minimal,9,22168_a84560a9,topo_connected,0.999912,False
22893_eb8aa8ac,topo_minimal,10,21845_dff8b3a1,topo_complex,0.999905,False
23409_e27e3b8b,topo_isolated,1,20743_c8ea8159,topo_minimal,1.0,False
23409_e27e3b8b,topo_isolated,2,23128_cb135b1b,topo_minimal,0.999998,False
23409_e27e3b8b,topo_isolated,3,21275_c8049742,topo_minimal,0.999997,False
23409_e27e3b8b,topo_isolated,4,21706_adfb2ece,topo_moderate,0.999997,False
23409_e27e3b8b,topo_isolated,5,21424_9d516e3a,topo_minimal,0.999997,False
23409_e27e3b8b,topo_isolated,6,22162_439af02a,topo_isolated,0.999997,True
23409_e27e3b8b,topo_isolated,7,22072_5163223a,topo_moderate,0.999997,False
23409_e27e3b8b,topo_isolated,8,22313_3a8b93dc,topo_connected,0.999997,False
23409_e27e3b8b,topo_isolated,9,21377_19909a40,topo_isolated,0.999993,True
23409_e27e3b8b,topo_isolated,10,22345_bc482c26,topo_isolated,0.999993,True
22066_308cdcfe,topo_connected,1,20281_a29f9a18,topo_minimal,0.999999,False
22066_308cdcfe,topo_connected,2,21912_3f74887c,topo_connected,0.999998,True
22066_308cdcfe,topo_connected,3,21528_a5d5490f,topo_connected,0.999998,True
22066_308cdcfe,topo_connected,4,22729_232da678,topo_connected,0.999998,True
22066_308cdcfe,topo_connected,5,21224_18ba4aba,topo_moderate,0.999998,False
22066_308cdcfe,topo_connected,6,23372_4cb88567,topo_isolated,0.999998,False
22066_308cdcfe,topo_connected,7,20511_e1b972aa,topo_moderate,0.999998,False
22066_308cdcfe,topo_connected,8,21377_19909a40,topo_isolated,0.999996,False
22066_308cdcfe,topo_connected,9,23505_161e8ec5,topo_connected,0.999996,True
22066_308cdcfe,topo_connected,10,22577_cd96733e,topo_moderate,0.999996,False
23363_60e39812,topo_complex,1,22092_897b0ffa,topo_moderate,0.999997,False
23363_60e39812,topo_complex,2,20229_d1ae2ae3,topo_connected,0.999997,False
23363_60e39812,topo_complex,3,20511_e1b972aa,topo_moderate,0.999995,False
23363_60e39812,topo_complex,4,23372_4cb88567,topo_isolated,0.999995,False
23363_60e39812,topo_complex,5,20554_abcb705e,topo_moderate,0.999995,False
23363_60e39812,topo_complex,6,20408_b4fda9eb,topo_moderate,0.999995,False
23363_60e39812,topo_complex,7,20431_0088a0dd,topo_moderate,0.999992,False
23363_60e39812,topo_complex,8,21529_93e51dd9,topo_connected,0.999992,False
23363_60e39812,topo_complex,9,22729_232da678,topo_connected,0.999992,False
23363_60e39812,topo_complex,10,23308_245d257c,topo_moderate,0.999991,False
20737_5249e274,topo_connected,1,23258_87a2ba81,topo_complex,0.999675,False
20737_5249e274,topo_connected,2,20745_3e22ad07,topo_moderate,0.999064,False
20737_5249e274,topo_connected,3,23310_7daded69,topo_complex,0.997619,False
20737_5249e274,topo_connected,4,21316_69ed56f5,topo_complex,0.993847,False
20737_5249e274,topo_connected,5,21204_96d26a7f,topo_complex,0.987856,False
20737_5249e274,topo_connected,6,21492_8bd34fc1,topo_complex,0.984511,False
20737_5249e274,topo_connected,7,20245_f1b25d43,topo_complex,0.981021,False
20737_5249e274,topo_connected,8,22428_c1ffa51a,topo_minimal,0.976869,False
20737_5249e274,topo_connected,9,21924_bbd9f7a9,topo_connected,0.976292,True
20737_5249e274,topo_connected,10,20351_dc6e4e1e,topo_connected,0.971613,True
23329_6939d5d9,topo_complex,1,23168_7fdf5427,topo_complex,0.999987,True
23329_6939d5d9,topo_complex,2,20697_d3e106b4,topo_complex,0.999978,True
23329_6939d5d9,topo_complex,3,23419_ea47995f,topo_complex,0.999966,True
23329_6939d5d9,topo_complex,4,20643_71ad3d26,topo_minimal,0.99994,False
23329_6939d5d9,topo_complex,5,21174_861bd902,topo_moderate,0.999891,False
23329_6939d5d9,topo_complex,6,21697_06656699,topo_connected,0.999871,False
23329_6939d5d9,topo_complex,7,22417_4a15d62e,topo_connected,0.999862,False
23329_6939d5d9,topo_complex,8,21121_1e9e7540,topo_complex,0.999821,True
23329_6939d5d9,topo_complex,9,21709_4dd88551,topo_connected,0.999802,False
23329_6939d5d9,topo_complex,10,23467_9f431540,topo_moderate,0.999777,False
21884_cc2c39f9,topo_moderate,1,21625_d5d4c9a7,topo_moderate,0.999979,True
21884_cc2c39f9,topo_moderate,2,20285_b64b1a7e,topo_minimal,0.999979,False
21884_cc2c39f9,topo_moderate,3,22074_c0265b0d,topo_moderate,0.999978,True
21884_cc2c39f9,topo_moderate,4,23366_cc0bc28e,topo_minimal,0.999977,False
21884_cc2c39f9,topo_moderate,5,21715_53df62c9,topo_minimal,0.999976,False
21884_cc2c39f9,topo_moderate,6,22061_b50b6b66,topo_isolated,0.999975,False
21884_cc2c39f9,topo_moderate,7,22062_2d6b3b72,topo_minimal,0.999974,False
21884_cc2c39f9,topo_moderate,8,22224_1e749c32,topo_moderate,0.999971,True
21884_cc2c39f9,topo_moderate,9,21048_75cc125c,topo_complex,0.999966,False
21884_cc2c39f9,topo_moderate,10,23238_3c864758,topo_moderate,0.999953,True
20231_f54462bb,topo_isolated,1,21267_35a558cc,topo_isolated,1.0,True
20231_f54462bb,topo_isolated,2,20376_eefa9511,topo_isolated,1.0,True
20231_f54462bb,topo_isolated,3,20479_77930584,topo_isolated,1.0,True
20231_f54462bb,topo_isolated,4,20466_4b3e5186,topo_minimal,1.0,False
20231_f54462bb,topo_isolated,5,23442_28996649,topo_isolated,1.0,True
20231_f54462bb,topo_isolated,6,20672_0bc07cce,topo_minimal,1.0,False
20231_f54462bb,topo_isolated,7,20426_79358492,topo_isolated,1.0,True
20231_f54462bb,topo_isolated,8,20705_ac2a0325,topo_isolated,1.0,True
20231_f54462bb,topo_isolated,9,21243_3ec5d732,topo_minimal,1.0,False
20231_f54462bb,topo_isolated,10,20291_42287610,topo_isolated,1.0,True
20322_5a8c6077,topo_moderate,1,22826_199df203,topo_connected,0.999999,False
20322_5a8c6077,topo_moderate,2,22383_e5f707a7,topo_moderate,0.999998,True
20322_5a8c6077,topo_moderate,3,23214_0c411aa1,topo_connected,0.999998,False
20322_5a8c6077,topo_moderate,4,21563_c72d37a2,topo_moderate,0.999996,True
20322_5a8c6077,topo_moderate,5,22680_1f4026f6,topo_moderate,0.999994,True
20322_5a8c6077,topo_moderate,6,20239_49b65a55,topo_complex,0.999992,False
20322_5a8c6077,topo_moderate,7,20892_b1f89c8d,topo_minimal,0.999991,False
20322_5a8c6077,topo_moderate,8,21594_428d32af,topo_isolated,0.999991,False
20322_5a8c6077,topo_moderate,9,20989_d1b8b0f8,topo_complex,0.99999,False
20322_5a8c6077,topo_moderate,10,23035_6087bb57,topo_connected,0.999989,False
22528_f3370a64,topo_isolated,1,23002_4d53fb3f,topo_moderate,0.99996,False
22528_f3370a64,topo_isolated,2,21708_e61bd657,topo_moderate,0.999928,False
22528_f3370a64,topo_isolated,3,22491_a33562ad,topo_complex,0.999912,False
22528_f3370a64,topo_isolated,4,23162_7e2f3d77,topo_connected,0.999906,False
22528_f3370a64,topo_isolated,5,21918_976c2754,topo_complex,0.999877,False
22528_f3370a64,topo_isolated,6,23123_f35404c4,topo_complex,0.999876,False
22528_f3370a64,topo_isolated,7,23083_fdb942ac,topo_connected,0.999804,False
22528_f3370a64,topo_isolated,8,21986_67c5509a,topo_complex,0.999769,False
22528_f3370a64,topo_isolated,9,21545_4384f96e,topo_moderate,0.999751,False
22528_f3370a64,topo_isolated,10,20701_6dcbc975,topo_complex,0.999736,False
22168_a84560a9,topo_connected,1,22028_776fbf0d,topo_complex,0.999995,False
22168_a84560a9,topo_connected,2,21845_dff8b3a1,topo_complex,0.999979,False
22168_a84560a9,topo_connected,3,21081_72fa4ad1,topo_moderate,0.999969,False
22168_a84560a9,topo_connected,4,21352_c1101acb,topo_moderate,0.999955,False
22168_a84560a9,topo_connected,5,23467_9f431540,topo_moderate,0.999953,False
22168_a84560a9,topo_connected,6,22360_42cd6a21,topo_moderate,0.999952,False
22168_a84560a9,topo_connected,7,21838_5bc448b4,topo_moderate,0.999951,False
22168_a84560a9,topo_connected,8,22070_fd1b8e5e,topo_connected,0.999951,True
22168_a84560a9,topo_connected,9,21849_a5f563a6,topo_complex,0.999936,False
22168_a84560a9,topo_connected,10,23233_ac09e2e5,topo_complex,0.999931,False
21513_50fb4d62,topo_connected,1,23036_7f9d143f,topo_connected,0.999998,True
21513_50fb4d62,topo_connected,2,23172_4ab01e83,topo_connected,0.999997,True
21513_50fb4d62,topo_connected,3,22059_b7d76712,topo_connected,0.999996,True
21513_50fb4d62,topo_connected,4,20925_dc64a33a,topo_moderate,0.999993,False
21513_50fb4d62,topo_connected,5,23008_3d1bb7b2,topo_minimal,0.999993,False
21513_50fb4d62,topo_connected,6,21837_b67d788c,topo_connected,0.999992,True
21513_50fb4d62,topo_connected,7,22461_0ba0e480,topo_connected,0.99999,True
21513_50fb4d62,topo_connected,8,20215_e2eb3082,topo_connected,0.99999,True
21513_50fb4d62,topo_connected,9,21989_a0b5037d,topo_connected,0.99999,True
21513_50fb4d62,topo_connected,10,21008_a3fec63b,topo_connected,0.999989,True
22043_041e1b7c,topo_moderate,1,21994_357aac6f,topo_connected,0.999996,False
22043_041e1b7c,topo_moderate,2,22270_c6999138,topo_moderate,0.999996,True
22043_041e1b7c,topo_moderate,3,22214_b098105d,topo_minimal,0.999995,False
22043_041e1b7c,topo_moderate,4,20908_10574fbf,topo_minimal,0.999992,False
22043_041e1b7c,topo_moderate,5,21588_0c48dc5f,topo_moderate,0.999992,True
22043_041e1b7c,topo_moderate,6,23342_7193a931,topo_moderate,0.999992,True
22043_041e1b7c,topo_moderate,7,23369_447545f6,topo_moderate,0.999992,True
22043_041e1b7c,topo_moderate,8,20647_cea2e07c,topo_moderate,0.999992,True
22043_041e1b7c,topo_moderate,9,21051_5d118b91,topo_minimal,0.999991,False
22043_041e1b7c,topo_moderate,10,22589_2c8f7c0b,topo_minimal,0.999991,False
21224_18ba4aba,topo_moderate,1,20281_a29f9a18,topo_minimal,0.999999,False
21224_18ba4aba,topo_moderate,2,22162_439af02a,topo_isolated,0.999998,False
21224_18ba4aba,topo_moderate,3,22066_308cdcfe,topo_connected,0.999998,False
21224_18ba4aba,topo_moderate,4,21377_19909a40,topo_isolated,0.999998,False
21224_18ba4aba,topo_moderate,5,23128_cb135b1b,topo_minimal,0.999997,False
21224_18ba4aba,topo_moderate,6,21275_c8049742,topo_minimal,0.999997,False
21224_18ba4aba,topo_moderate,7,22577_cd96733e,topo_moderate,0.999996,True
21224_18ba4aba,topo_moderate,8,22072_5163223a,topo_moderate,0.999996,True
21224_18ba4aba,topo_moderate,9,23505_161e8ec5,topo_connected,0.999996,False
21224_18ba4aba,topo_moderate,10,21528_a5d5490f,topo_connected,0.999996,False
20246_40be7668,topo_moderate,1,20746_57a7b346,topo_complex,0.999791,False
20246_40be7668,topo_moderate,2,21236_b696e901,topo_complex,0.999486,False
20246_40be7668,topo_moderate,3,21718_1551037b,topo_moderate,0.999147,True
20246_40be7668,topo_moderate,4,20870_dedaef5b,topo_complex,0.997933,False
20246_40be7668,topo_moderate,5,20351_dc6e4e1e,topo_connected,0.995129,False
20246_40be7668,topo_moderate,6,20952_b8a54213,topo_complex,0.99446,False
20246_40be7668,topo_moderate,7,23376_9b48819a,topo_minimal,0.991745,False
20246_40be7668,topo_moderate,8,21450_ea24ffcc,topo_connected,0.991072,False
20246_40be7668,topo_moderate,9,21352_d60bc953,topo_minimal,0.986251,False
20246_40be7668,topo_moderate,10,21244_24c3ce72,topo_complex,0.985122,False
22837_7644c972,topo_isolated,1,21599_80057f94,topo_connected,0.999994,False
22837_7644c972,topo_isolated,2,20232_e5b060d9,topo_connected,0.999989,False
22837_7644c972,topo_isolated,3,23136_2b469508,topo_connected,0.999988,False
22837_7644c972,topo_isolated,4,22064_e1ba20dd,topo_moderate,0.999985,False
22837_7644c972,topo_isolated,5,23435_e1c96b4d,topo_moderate,0.999975,False
22837_7644c972,topo_isolated,6,22073_951645ae,topo_connected,0.999965,False
22837_7644c972,topo_isolated,7,21326_ab4d6c43,topo_moderate,0.99996,False
22837_7644c972,topo_isolated,8,22825_f4c18d65,topo_moderate,0.999958,False
22837_7644c972,topo_isolated,9,21353_4686c90c,topo_minimal,0.999946,False
22837_7644c972,topo_isolated,10,23158_c7e753c2,topo_moderate,0.999924,False
22843_ff77027f,topo_moderate,1,22227_aca28ff2,topo_moderate,1.0,True
22843_ff77027f,topo_moderate,2,23311_ad36a9ec,topo_minimal,1.0,False
22843_ff77027f,topo_moderate,3,22907_ff18dbd5,topo_moderate,1.0,True
22843_ff77027f,topo_moderate,4,20467_f1fcc009,topo_isolated,1.0,False
22843_ff77027f,topo_moderate,5,23439_18900af2,topo_minimal,1.0,False
22843_ff77027f,topo_moderate,6,21047_60d69af3,topo_minimal,1.0,False
22843_ff77027f,topo_moderate,7,22843_cb38a007,topo_moderate,1.0,True
22843_ff77027f,topo_moderate,8,21581_8f948e0b,topo_moderate,0.999999,True
22843_ff77027f,topo_moderate,9,22058_71feafda,topo_isolated,0.999999,False
22843_ff77027f,topo_moderate,10,23215_08a54de0,topo_moderate,0.999999,True
23244_34b5f55e,topo_connected,1,23218_02d26ab4,topo_moderate,0.999999,False
23244_34b5f55e,topo_connected,2,23210_f535bfd2,topo_moderate,0.999995,False
23244_34b5f55e,topo_connected,3,23219_40625e2c,topo_moderate,0.999991,False
23244_34b5f55e,topo_connected,4,23236_d5867507,topo_connected,0.999991,True
23244_34b5f55e,topo_connected,5,23209_1592b0a4,topo_moderate,0.999988,False
23244_34b5f55e,topo_connected,6,23211_3aac9c7e,topo_connected,0.999969,True
23244_34b5f55e,topo_connected,7,20646_4cd14a72,topo_moderate,0.974999,False
23244_34b5f55e,topo_connected,8,21588_0c48dc5f,topo_moderate,0.974999,False
23244_34b5f55e,topo_connected,9,22589_2c8f7c0b,topo_minimal,0.974998,False
23244_34b5f55e,topo_connected,10,22981_93f268ae,topo_minimal,0.974998,False
21840_6847d36c,topo_isolated,1,21831_54ca67d1,topo_minimal,1.0,False
21840_6847d36c,topo_isolated,2,21386_e234c6b6,topo_moderate,0.999997,False
21840_6847d36c,topo_isolated,3,21133_f9a1614e,topo_minimal,0.999997,False
21840_6847d36c,topo_isolated,4,22311_553b3456,topo_complex,0.999995,False
21840_6847d36c,topo_isolated,5,22638_37f9fe91,topo_connected,0.999994,False
21840_6847d36c,topo_isolated,6,22216_4b032400,topo_minimal,0.999992,False
21840_6847d36c,topo_isolated,7,7780_6c885e81,topo_complex,0.999981,False
21840_6847d36c,topo_isolated,8,22812_cf865ed1,topo_moderate,0.999977,False
21840_6847d36c,topo_isolated,9,22659_0e686e14,topo_moderate,0.999975,False
21840_6847d36c,topo_isolated,10,21958_e48ddf4e,topo_isolated,0.999966,True
21282_b2d83538,topo_connected,1,21496_f4025ad5,topo_isolated,0.999457,False
21282_b2d83538,topo_connected,2,20797_78b83489,topo_minimal,0.998849,False
21282_b2d83538,topo_connected,3,20657_913a7675,topo_connected,0.998741,True
21282_b2d83538,topo_connected,4,21281_6e562106,topo_moderate,0.998681,False
21282_b2d83538,topo_connected,5,20722_90d46353,topo_minimal,0.998599,False
21282_b2d83538,topo_connected,6,20387_0d507234,topo_isolated,0.99813,False
21282_b2d83538,topo_connected,7,21989_a0b5037d,topo_connected,0.997985,True
21282_b2d83538,topo_connected,8,20688_955aae0c,topo_connected,0.997907,True
21282_b2d83538,topo_connected,9,23331_192866b6,topo_connected,0.997898,True
21282_b2d83538,topo_connected,10,22372_e91792a1,topo_connected,0.997892,True
23176_1bf2a2d5,topo_complex,1,22046_fe3bae6e,topo_complex,0.999993,True
23176_1bf2a2d5,topo_complex,2,22228_1c82530b,topo_connected,0.999992,False
23176_1bf2a2d5,topo_complex,3,21626_b34008e6,topo_connected,0.999979,False
23176_1bf2a2d5,topo_complex,4,23045_a8c4e4bc,topo_complex,0.999974,True
23176_1bf2a2d5,topo_complex,5,23475_b14d1dc8,topo_connected,0.999973,False
23176_1bf2a2d5,topo_complex,6,23044_9a964a68,topo_complex,0.999972,True
23176_1bf2a2d5,topo_complex,7,21590_7d092186,topo_complex,0.999965,True
23176_1bf2a2d5,topo_complex,8,21719_d60b8a4a,topo_minimal,0.999942,False
23176_1bf2a2d5,topo_complex,9,22474_b10fea1a,topo_complex,0.999934,True
23176_1bf2a2d5,topo_complex,10,20779_fc5a7c3d,topo_connected,0.999933,False
23341_d5ead6d2,topo_moderate,1,21391_78fc6345,topo_moderate,1.0,True
23341_d5ead6d2,topo_moderate,2,21469_abec26c4,topo_moderate,1.0,True
23341_d5ead6d2,topo_moderate,3,22589_2c8f7c0b,topo_minimal,0.999999,False
23341_d5ead6d2,topo_moderate,4,20646_4cd14a72,topo_moderate,0.999999,True
23341_d5ead6d2,topo_moderate,5,21588_0c48dc5f,topo_moderate,0.999998,True
23341_d5ead6d2,topo_moderate,6,22377_d490f505,topo_moderate,0.999998,True
23341_d5ead6d2,topo_moderate,7,20647_cea2e07c,topo_moderate,0.999998,True
23341_d5ead6d2,topo_moderate,8,22895_4533b542,topo_moderate,0.999998,True
23341_d5ead6d2,topo_moderate,9,23103_66470b7e,topo_moderate,0.999998,True
23341_d5ead6d2,topo_moderate,10,21051_5d118b91,topo_minimal,0.999998,False
21503_34f299ca,topo_connected,1,23213_3df3cb34,topo_complex,0.999996,False
21503_34f299ca,topo_connected,2,23174_8ef93daf,topo_isolated,0.999996,False
21503_34f299ca,topo_connected,3,23413_6702ec7f,topo_minimal,0.999994,False
21503_34f299ca,topo_connected,4,22776_facf9bcf,topo_complex,0.999988,False
21503_34f299ca,topo_connected,5,21549_18160a0a,topo_moderate,0.999988,False
21503_34f299ca,topo_connected,6,21794_4d137e7d,topo_isolated,0.999988,False
21503_34f299ca,topo_connected,7,22126_e1cca10f,topo_connected,0.999986,True
21503_34f299ca,topo_connected,8,22372_e91792a1,topo_connected,0.999983,True
21503_34f299ca,topo_connected,9,22987_37973191,topo_complex,0.999983,False
21503_34f299ca,topo_connected,10,20688_955aae0c,topo_connected,0.999982,True
20322_daa5c577,topo_moderate,1,23501_6c48b3c1,topo_complex,0.999999,False
20322_daa5c577,topo_moderate,2,20239_49b65a55,topo_complex,0.999996,False
20322_daa5c577,topo_moderate,3,20892_b1f89c8d,topo_minimal,0.999995,False
20322_daa5c577,topo_moderate,4,21566_ff590631,topo_moderate,0.999994,True
20322_daa5c577,topo_moderate,5,22784_bcace961,topo_isolated,0.999993,False
20322_daa5c577,topo_moderate,6,22383_e5f707a7,topo_moderate,0.999992,True
20322_daa5c577,topo_moderate,7,22461_0ba0e480,topo_connected,0.999991,False
20322_daa5c577,topo_moderate,8,22710_77324fc2,topo_moderate,0.999991,True
20322_daa5c577,topo_moderate,9,22826_199df203,topo_connected,0.999991,False
20322_daa5c577,topo_moderate,10,20925_dc64a33a,topo_moderate,0.999991,True
21531_79015e13,topo_minimal,1,21719_d60b8a4a,topo_minimal,0.999925,True
21531_79015e13,topo_minimal,2,21552_4e9c19b1,topo_moderate,0.999888,False
21531_79015e13,topo_minimal,3,21092_32622a83,topo_connected,0.99988,False
21531_79015e13,topo_minimal,4,22046_fe3bae6e,topo_complex,0.999874,False
21531_79015e13,topo_minimal,5,20779_fc5a7c3d,topo_connected,0.999873,False
21531_79015e13,topo_minimal,6,21550_0b16151d,topo_complex,0.999862,False
21531_79015e13,topo_minimal,7,23475_b14d1dc8,topo_connected,0.999856,False
21531_79015e13,topo_minimal,8,22469_9d87f800,topo_moderate,0.999853,False
21531_79015e13,topo_minimal,9,23045_a8c4e4bc,topo_complex,0.999852,False
21531_79015e13,topo_minimal,10,20755_4b5e61bf,topo_connected,0.999842,False
22383_e5f707a7,topo_moderate,1,22826_199df203,topo_connected,0.999999,False
22383_e5f707a7,topo_moderate,2,20322_5a8c6077,topo_moderate,0.999998,True
22383_e5f707a7,topo_moderate,3,20239_49b65a55,topo_complex,0.999998,False
22383_e5f707a7,topo_moderate,4,23214_0c411aa1,topo_connected,0.999998,False
22383_e5f707a7,topo_moderate,5,20892_b1f89c8d,topo_minimal,0.999995,False
22383_e5f707a7,topo_moderate,6,21566_ff590631,topo_moderate,0.999995,True
22383_e5f707a7,topo_moderate,7,21563_c72d37a2,topo_moderate,0.999994,True
22383_e5f707a7,topo_moderate,8,20322_daa5c577,topo_moderate,0.999992,True
22383_e5f707a7,topo_moderate,9,22784_bcace961,topo_isolated,0.99999,False
22383_e5f707a7,topo_moderate,10,22680_1f4026f6,topo_moderate,0.999987,True
20779_fc5a7c3d,topo_connected,1,21550_0b16151d,topo_complex,0.999999,False
20779_fc5a7c3d,topo_connected,2,20755_4b5e61bf,topo_connected,0.999994,True
20779_fc5a7c3d,topo_connected,3,22448_1f21757a,topo_connected,0.999993,True
20779_fc5a7c3d,topo_connected,4,21923_41fa6eda,topo_moderate,0.99999,False
20779_fc5a7c3d,topo_connected,5,21552_4e9c19b1,topo_moderate,0.999987,False
20779_fc5a7c3d,topo_connected,6,20788_d25efea2,topo_connected,0.999984,True
20779_fc5a7c3d,topo_connected,7,21390_4d1e2d9c,topo_moderate,0.999978,False
20779_fc5a7c3d,topo_connected,8,23252_ef165bed,topo_complex,0.999978,False
20779_fc5a7c3d,topo_connected,9,21779_b99623fc,topo_connected,0.999975,True
20779_fc5a7c3d,topo_connected,10,22469_9d87f800,topo_moderate,0.999974,False
20910_c64b5d1b,topo_minimal,1,23039_b3d04774,topo_moderate,0.999994,False
20910_c64b5d1b,topo_minimal,2,22981_93f268ae,topo_minimal,0.999981,True
20910_c64b5d1b,topo_minimal,3,20814_5a2be0fb,topo_minimal,0.999962,True
20910_c64b5d1b,topo_minimal,4,20940_9777847c,topo_connected,0.999962,False
20910_c64b5d1b,topo_minimal,5,20838_86c931be,topo_minimal,0.999954,True
20910_c64b5d1b,topo_minimal,6,23250_aa321310,topo_moderate,0.999938,False
20910_c64b5d1b,topo_minimal,7,20947_115d4058,topo_isolated,0.999937,False
20910_c64b5d1b,topo_minimal,8,20409_dafedec6,topo_isolated,0.999932,False
20910_c64b5d1b,topo_minimal,9,19518_f220b68a,topo_isolated,0.999931,False
20910_c64b5d1b,topo_minimal,10,21570_9cb1d1c4,topo_minimal,0.999928,True
21453_679a343c,topo_isolated,1,21165_5cb2d287,topo_isolated,0.999565,True
21453_679a343c,topo_isolated,2,21865_c190b734,topo_minimal,0.997398,False
21453_679a343c,topo_isolated,3,20488_589ac9c0,topo_minimal,0.997138,False
21453_679a343c,topo_isolated,4,23339_87a4d11f,topo_isolated,0.997085,True
21453_679a343c,topo_isolated,5,22825_f4c18d65,topo_moderate,0.997038,False
21453_679a343c,topo_isolated,6,20674_2fb6cabd,topo_isolated,0.997017,True
21453_679a343c,topo_isolated,7,20812_462bd352,topo_minimal,0.997016,False
21453_679a343c,topo_isolated,8,23021_047d1f8a,topo_isolated,0.997015,True
21453_679a343c,topo_isolated,9,20220_3de82b2a,topo_isolated,0.997014,True
21453_679a343c,topo_isolated,10,21573_31a18ad0,topo_moderate,0.99701,False
23158_c7e753c2,topo_moderate,1,23369_447545f6,topo_moderate,0.999999,True
23158_c7e753c2,topo_moderate,2,23342_7193a931,topo_moderate,0.999999,True
23158_c7e753c2,topo_moderate,3,23387_c4aa9424,topo_minimal,0.999999,False
