QueryAssembly,RetrievedAssembly,OntologySimilarity
21448_5646a1b6,23103_43bde2a6,1.0
21448_5646a1b6,22508_6bb410af,1.0
21448_5646a1b6,22283_36ba29c9,1.0
21448_5646a1b6,22236_db209dff,1.0
21448_5646a1b6,22304_33009be6,1.0
22312_3f366a4a,23178_eb4b4280,1.0
22312_3f366a4a,22762_dcbdd14d,1.0
22312_3f366a4a,22678_ff42f120,1.0
22312_3f366a4a,23259_d655fcc1,1.0
22312_3f366a4a,21497_9833a679,1.0
20756_75f43564,23158_c7e753c2,0.7999999999999999
20756_75f43564,20804_0dcacc66,0.7999999999999999
20756_75f43564,23006_92c5b990,0.7999999999999999
20756_75f43564,20958_94222947,0.7999999999999999
20756_75f43564,21761_fdb5f86d,0.7999999999999999
21708_e61bd657,22787_49022c32,0.7999999999999999
21708_e61bd657,21545_4384f96e,0.7999999999999999
21708_e61bd657,21718_1551037b,0.7999999999999999
21708_e61bd657,22670_9353c710,0.7999999999999999
21708_e61bd657,22079_31335df2,0.7999999999999999
23311_ad36a9ec,22349_6f67a96e,1.0
23311_ad36a9ec,22214_b098105d,1.0
23311_ad36a9ec,22891_b8c84495,1.0
23311_ad36a9ec,23199_75dc1efd,1.0
23311_ad36a9ec,22378_234fea2c,1.0
22680_1f4026f6,22162_439af02a,1.0
22680_1f4026f6,21282_b2d83538,1.0
22680_1f4026f6,21563_c72d37a2,1.0
22680_1f4026f6,22085_e039a7d3,1.0
22680_1f4026f6,21496_f4025ad5,1.0
21265_7329c813,22349_6f67a96e,1.0
21265_7329c813,22214_b098105d,1.0
21265_7329c813,22891_b8c84495,1.0
21265_7329c813,23199_75dc1efd,1.0
21265_7329c813,22378_234fea2c,1.0
22832_731d3b9f,20176_a02bde39,0.7999999999999999
22832_731d3b9f,22577_cd96733e,0.7999999999999999
22832_731d3b9f,23305_2662b29a,0.7999999999999999
22832_731d3b9f,23363_60e39812,0.7999999999999999
22832_731d3b9f,22017_6d3be48d,0.7999999999999999
23476_705b76d1,20176_a02bde39,0.7999999999999999
23476_705b76d1,22577_cd96733e,0.7999999999999999
23476_705b76d1,23305_2662b29a,0.7999999999999999
23476_705b76d1,23363_60e39812,0.7999999999999999
23476_705b76d1,22017_6d3be48d,0.7999999999999999
22131_6b4b60f8,22349_6f67a96e,1.0
22131_6b4b60f8,22214_b098105d,1.0
22131_6b4b60f8,22891_b8c84495,1.0
22131_6b4b60f8,23199_75dc1efd,1.0
22131_6b4b60f8,22378_234fea2c,1.0
20994_9c88b1ba,22349_6f67a96e,1.0
20994_9c88b1ba,22214_b098105d,1.0
20994_9c88b1ba,22891_b8c84495,1.0
20994_9c88b1ba,23199_75dc1efd,1.0
20994_9c88b1ba,22378_234fea2c,1.0
22026_62afa265,21448_5646a1b6,0.7999999999999999
22026_62afa265,20946_6573271d,0.7999999999999999
22026_62afa265,21825_ce32b0a0,0.7999999999999999
22026_62afa265,22136_a539c50b,0.7999999999999999
22026_62afa265,21665_2e14b6ff,0.7999999999999999
22021_520ec8c3,20176_a02bde39,0.7999999999999999
22021_520ec8c3,22577_cd96733e,0.7999999999999999
22021_520ec8c3,23305_2662b29a,0.7999999999999999
22021_520ec8c3,23363_60e39812,0.7999999999999999
22021_520ec8c3,22017_6d3be48d,0.7999999999999999
20351_dc6e4e1e,20246_40be7668,1.0
20351_dc6e4e1e,22787_49022c32,0.7999999999999999
20351_dc6e4e1e,22581_406c16c4,0.7999999999999999
20351_dc6e4e1e,21545_4384f96e,0.7999999999999999
20351_dc6e4e1e,23123_f35404c4,0.7999999999999999
22218_2f85f6ae,23354_8182b4eb,0.7999999999999999
22218_2f85f6ae,23323_075a079e,0.7999999999999999
22218_2f85f6ae,21625_d5d4c9a7,0.7999999999999999
22218_2f85f6ae,22224_1e749c32,0.7999999999999999
22218_2f85f6ae,23152_6f2706c9,0.7999999999999999
21810_718ae2fe,21448_5646a1b6,1.0
21810_718ae2fe,21862_ec534e16,1.0
21810_718ae2fe,22136_a539c50b,1.0
21810_718ae2fe,21665_2e14b6ff,1.0
21810_718ae2fe,22304_33009be6,1.0
20215_e2eb3082,20989_d1b8b0f8,1.0
20215_e2eb3082,20163_3742f394,1.0
20215_e2eb3082,20511_e1b972aa,1.0
20215_e2eb3082,20281_a29f9a18,1.0
20215_e2eb3082,20408_b4fda9eb,1.0
22561_067b78ae,22095_af226cbc,0.7999999999999999
22561_067b78ae,21467_67965037,0.7999999999999999
22561_067b78ae,20225_4ce6d59b,0.7999999999999999
22561_067b78ae,22638_37f9fe91,0.7999999999999999
22561_067b78ae,20502_58b65de9,0.7999999999999999
21421_fb12b69b,22787_49022c32,0.7999999999999999
21421_fb12b69b,21545_4384f96e,0.7999999999999999
21421_fb12b69b,21718_1551037b,0.7999999999999999
21421_fb12b69b,22670_9353c710,0.7999999999999999
21421_fb12b69b,22079_31335df2,0.7999999999999999
22082_39503fa6,22162_439af02a,1.0
22082_39503fa6,21282_b2d83538,1.0
22082_39503fa6,21563_c72d37a2,1.0
22082_39503fa6,22085_e039a7d3,1.0
22082_39503fa6,21496_f4025ad5,1.0
23308_245d257c,22162_439af02a,1.0
23308_245d257c,21282_b2d83538,1.0
23308_245d257c,21563_c72d37a2,1.0
23308_245d257c,22085_e039a7d3,1.0
23308_245d257c,21496_f4025ad5,1.0
22844_9b75b8e0,22349_6f67a96e,1.0
22844_9b75b8e0,22214_b098105d,1.0
22844_9b75b8e0,22891_b8c84495,1.0
22844_9b75b8e0,23199_75dc1efd,1.0
22844_9b75b8e0,22378_234fea2c,1.0
20408_b4fda9eb,20215_e2eb3082,1.0
20408_b4fda9eb,20163_3742f394,1.0
20408_b4fda9eb,20511_e1b972aa,1.0
20408_b4fda9eb,20281_a29f9a18,1.0
20408_b4fda9eb,20899_a8d7c6d5,1.0
21326_ab4d6c43,22349_6f67a96e,1.0
21326_ab4d6c43,22214_b098105d,1.0
21326_ab4d6c43,22891_b8c84495,1.0
21326_ab4d6c43,23199_75dc1efd,1.0
21326_ab4d6c43,22378_234fea2c,1.0
22211_b1ee53f0,22125_e3a4cad4,1.0
22211_b1ee53f0,23419_ea47995f,1.0
22211_b1ee53f0,21722_68aeba65,1.0
22211_b1ee53f0,22717_08784417,1.0
22211_b1ee53f0,22065_0d414124,1.0
23211_3aac9c7e,23244_34b5f55e,1.0
23211_3aac9c7e,23218_02d26ab4,1.0
23211_3aac9c7e,23210_f535bfd2,1.0
23211_3aac9c7e,23219_40625e2c,1.0
23211_3aac9c7e,23236_d5867507,1.0
20676_9715ec9c,22196_e5bf8c9d,1.0
20676_9715ec9c,22196_0deb2e34,1.0
20676_9715ec9c,22197_94c66357,1.0
20676_9715ec9c,23502_5a80f907,0.7999999999999999
20676_9715ec9c,23045_a8c4e4bc,0.7999999999999999
20220_3de82b2a,20342_c140780b,1.0
20220_3de82b2a,20291_42287610,1.0
20220_3de82b2a,20495_e8e7e80c,1.0
20220_3de82b2a,20259_de1ab632,1.0
20220_3de82b2a,20193_2da4f0a0,1.0
22776_facf9bcf,22162_439af02a,1.0
22776_facf9bcf,21282_b2d83538,1.0
22776_facf9bcf,21563_c72d37a2,1.0
22776_facf9bcf,22085_e039a7d3,1.0
22776_facf9bcf,21496_f4025ad5,1.0
21837_b67d788c,22162_439af02a,1.0
21837_b67d788c,21282_b2d83538,1.0
21837_b67d788c,21563_c72d37a2,1.0
21837_b67d788c,22085_e039a7d3,1.0
21837_b67d788c,21496_f4025ad5,1.0
20668_b2f2633e,20870_dedaef5b,1.0
20668_b2f2633e,21580_b8b2571b,1.0
20668_b2f2633e,20701_6dcbc975,1.0
20668_b2f2633e,22528_f3370a64,1.0
20668_b2f2633e,21450_ea24ffcc,1.0
21459_a9de5e5b,20467_f1fcc009,1.0
21459_a9de5e5b,23158_c7e753c2,0.7999999999999999
21459_a9de5e5b,22839_113f2990,0.7999999999999999
21459_a9de5e5b,20958_94222947,0.7999999999999999
21459_a9de5e5b,21761_fdb5f86d,0.7999999999999999
21386_e234c6b6,23178_eb4b4280,1.0
21386_e234c6b6,22155_ab18f2b6,1.0
21386_e234c6b6,23259_d655fcc1,1.0
21386_e234c6b6,21497_9833a679,1.0
21386_e234c6b6,22245_ca848576,1.0
22474_b10fea1a,22162_439af02a,1.0
22474_b10fea1a,21282_b2d83538,1.0
22474_b10fea1a,21563_c72d37a2,1.0
22474_b10fea1a,22085_e039a7d3,1.0
22474_b10fea1a,21496_f4025ad5,1.0
19051_26735260,21700_28d193ac,0.7999999999999999
19051_26735260,21580_b8b2571b,0.7999999999999999
19051_26735260,22827_f33929ec,0.7999999999999999
19051_26735260,22076_20e8a107,0.7999999999999999
19051_26735260,21809_8bd6b10e,0.7999999999999999
20332_0c2a24aa,20342_c140780b,1.0
20332_0c2a24aa,20291_42287610,1.0
20332_0c2a24aa,20495_e8e7e80c,1.0
20332_0c2a24aa,20259_de1ab632,1.0
20332_0c2a24aa,20193_2da4f0a0,1.0
20807_88c198d5,21448_5646a1b6,1.0
20807_88c198d5,21825_ce32b0a0,1.0
20807_88c198d5,21665_2e14b6ff,1.0
20807_88c198d5,22304_33009be6,1.0
20807_88c198d5,20758_cdccf572,1.0
21825_ce32b0a0,21448_5646a1b6,1.0
21825_ce32b0a0,20807_88c198d5,1.0
21825_ce32b0a0,21665_2e14b6ff,1.0
21825_ce32b0a0,22304_33009be6,1.0
21825_ce32b0a0,20758_cdccf572,1.0
23366_cc0bc28e,22224_1e749c32,1.0
23366_cc0bc28e,21185_ac5324ba,1.0
23366_cc0bc28e,21737_87d83240,1.0
23366_cc0bc28e,20815_b3d9e6c9,1.0
23366_cc0bc28e,23152_6f2706c9,1.0
22136_a539c50b,21448_5646a1b6,1.0
22136_a539c50b,20807_88c198d5,1.0
22136_a539c50b,21665_2e14b6ff,1.0
22136_a539c50b,22304_33009be6,1.0
22136_a539c50b,20758_cdccf572,1.0
20414_a33bd0d7,20157_db99ab88,1.0
20414_a33bd0d7,20504_c9e14c9d,1.0
20414_a33bd0d7,20815_b3d9e6c9,0.7999999999999999
20414_a33bd0d7,20387_0d507234,0.7999999999999999
20414_a33bd0d7,21737_87d83240,0.7999999999999999
22196_0deb2e34,22196_e5bf8c9d,1.0
22196_0deb2e34,20676_9715ec9c,1.0
22196_0deb2e34,22197_94c66357,1.0
22196_0deb2e34,23502_5a80f907,0.7999999999999999
22196_0deb2e34,23045_a8c4e4bc,0.7999999999999999
23273_8f301ce3,22125_e3a4cad4,0.7999999999999999
23273_8f301ce3,23419_ea47995f,0.7999999999999999
23273_8f301ce3,22415_658c81dd,0.7999999999999999
23273_8f301ce3,21722_68aeba65,0.7999999999999999
23273_8f301ce3,22717_08784417,0.7999999999999999
21063_037107dc,20870_dedaef5b,1.0
21063_037107dc,21580_b8b2571b,1.0
21063_037107dc,20668_b2f2633e,1.0
21063_037107dc,20701_6dcbc975,1.0
21063_037107dc,22528_f3370a64,1.0
23351_6104d55d,22349_6f67a96e,1.0
23351_6104d55d,22214_b098105d,1.0
23351_6104d55d,22891_b8c84495,1.0
23351_6104d55d,23199_75dc1efd,1.0
23351_6104d55d,22378_234fea2c,1.0
21236_b696e901,22787_49022c32,0.7999999999999999
21236_b696e901,23282_a1b17daa,0.7999999999999999
21236_b696e901,21718_1551037b,0.7999999999999999
21236_b696e901,22670_9353c710,0.7999999999999999
21236_b696e901,22079_31335df2,0.7999999999999999
23321_c9497b79,21599_80057f94,1.0
23321_c9497b79,22227_aca28ff2,1.0
23321_c9497b79,22746_920025a0,1.0
23321_c9497b79,21615_f2ecc6e8,1.0
23321_c9497b79,23343_f000bdae,1.0
21351_675c66b1,22787_49022c32,0.7999999999999999
21351_675c66b1,23282_a1b17daa,0.7999999999999999
21351_675c66b1,21718_1551037b,0.7999999999999999
21351_675c66b1,22670_9353c710,0.7999999999999999
21351_675c66b1,22079_31335df2,0.7999999999999999
20675_66ac9773,22027_11a2e852,0.7999999999999999
20675_66ac9773,20245_f1b25d43,0.7999999999999999
20675_66ac9773,20477_633cca4f,0.7999999999999999
20675_66ac9773,21352_c1101acb,0.7999999999999999
20675_66ac9773,21081_72fa4ad1,0.7999999999999999
23238_3c864758,21600_0027c6fc,1.0
23238_3c864758,21625_d5d4c9a7,1.0
23238_3c864758,22224_1e749c32,1.0
23238_3c864758,21695_1f33863f,1.0
23238_3c864758,21715_53df62c9,1.0
20193_2da4f0a0,20488_589ac9c0,1.0
20193_2da4f0a0,20291_42287610,1.0
20193_2da4f0a0,20495_e8e7e80c,1.0
20193_2da4f0a0,20220_3de82b2a,1.0
20193_2da4f0a0,20259_de1ab632,1.0
23473_1dfa6e40,22162_439af02a,1.0
23473_1dfa6e40,21282_b2d83538,1.0
23473_1dfa6e40,21563_c72d37a2,1.0
23473_1dfa6e40,22085_e039a7d3,1.0
23473_1dfa6e40,21496_f4025ad5,1.0
21709_4dd88551,22027_11a2e852,0.7999999999999999
21709_4dd88551,20245_f1b25d43,0.7999999999999999
21709_4dd88551,21352_c1101acb,0.7999999999999999
21709_4dd88551,21081_72fa4ad1,0.7999999999999999
21709_4dd88551,21204_96d26a7f,0.7999999999999999
20646_4cd14a72,22349_6f67a96e,1.0
20646_4cd14a72,22214_b098105d,1.0
20646_4cd14a72,22891_b8c84495,1.0
20646_4cd14a72,23199_75dc1efd,1.0
20646_4cd14a72,22378_234fea2c,1.0
21588_0c48dc5f,22349_6f67a96e,1.0
21588_0c48dc5f,22214_b098105d,1.0
21588_0c48dc5f,22891_b8c84495,1.0
21588_0c48dc5f,23199_75dc1efd,1.0
21588_0c48dc5f,22378_234fea2c,1.0
23377_690165aa,21924_bbd9f7a9,1.0
23377_690165aa,20799_213bf924,1.0
23377_690165aa,21849_a5f563a6,1.0
23377_690165aa,22278_12f1fb79,1.0
23377_690165aa,21805_2ba39d00,1.0
23468_a0bfb573,23178_eb4b4280,1.0
23468_a0bfb573,22155_ab18f2b6,1.0
23468_a0bfb573,21831_54ca67d1,1.0
23468_a0bfb573,23259_d655fcc1,1.0
23468_a0bfb573,21497_9833a679,1.0
20468_1c33550a,20193_2da4f0a0,1.0
20468_1c33550a,20478_c02790cb,1.0
20468_1c33550a,20495_e8e7e80c,1.0
20468_1c33550a,20429_4c909f3f,1.0
20468_1c33550a,20259_de1ab632,1.0
21176_b5c72bfb,20970_d20c6c35,1.0
21176_b5c72bfb,23178_eb4b4280,0.7999999999999999
21176_b5c72bfb,22365_a4eb929c,0.7999999999999999
21176_b5c72bfb,21478_8fbd4409,0.7999999999999999
21176_b5c72bfb,20682_e208cc63,0.7999999999999999
23252_ef165bed,22162_439af02a,1.0
23252_ef165bed,21282_b2d83538,1.0
23252_ef165bed,21563_c72d37a2,1.0
23252_ef165bed,22085_e039a7d3,1.0
23252_ef165bed,21496_f4025ad5,1.0
21164_de08f61e,20176_a02bde39,0.7999999999999999
21164_de08f61e,22577_cd96733e,0.7999999999999999
21164_de08f61e,23305_2662b29a,0.7999999999999999
21164_de08f61e,23363_60e39812,0.7999999999999999
21164_de08f61e,22017_6d3be48d,0.7999999999999999
20789_1809f41f,20176_a02bde39,0.7999999999999999
20789_1809f41f,22577_cd96733e,0.7999999999999999
20789_1809f41f,23305_2662b29a,0.7999999999999999
20789_1809f41f,23363_60e39812,0.7999999999999999
20789_1809f41f,22017_6d3be48d,0.7999999999999999
22197_66c5655e,20176_a02bde39,0.7999999999999999
22197_66c5655e,22577_cd96733e,0.7999999999999999
22197_66c5655e,23305_2662b29a,0.7999999999999999
22197_66c5655e,23363_60e39812,0.7999999999999999
22197_66c5655e,22017_6d3be48d,0.7999999999999999
21352_c1101acb,20799_213bf924,1.0
21352_c1101acb,23155_d7305c5f,1.0
21352_c1101acb,21300_ec7da33e,1.0
21352_c1101acb,21849_a5f563a6,1.0
21352_c1101acb,22278_12f1fb79,1.0
22376_3ebc82a2,22162_439af02a,1.0
22376_3ebc82a2,21282_b2d83538,1.0
22376_3ebc82a2,21563_c72d37a2,1.0
22376_3ebc82a2,22085_e039a7d3,1.0
22376_3ebc82a2,21496_f4025ad5,1.0
20502_58b65de9,20237_06b27bf5,1.0
20502_58b65de9,22216_4b032400,0.7999999999999999
20502_58b65de9,23468_a0bfb573,0.7999999999999999
20502_58b65de9,22886_a6331748,0.7999999999999999
20502_58b65de9,21840_6847d36c,0.7999999999999999
21153_a2fb81fe,20870_dedaef5b,1.0
21153_a2fb81fe,21580_b8b2571b,1.0
21153_a2fb81fe,20668_b2f2633e,1.0
21153_a2fb81fe,20701_6dcbc975,1.0
21153_a2fb81fe,22528_f3370a64,1.0
20409_dafedec6,23194_b675acc0,1.0
20409_dafedec6,23158_c7e753c2,0.7999999999999999
20409_dafedec6,20804_0dcacc66,0.7999999999999999
20409_dafedec6,23006_92c5b990,0.7999999999999999
20409_dafedec6,20958_94222947,0.7999999999999999
21492_8bd34fc1,22717_08784417,0.7999999999999999
21492_8bd34fc1,23419_ea47995f,0.7999999999999999
21492_8bd34fc1,23273_8f301ce3,0.7999999999999999
21492_8bd34fc1,22415_658c81dd,0.7999999999999999
21492_8bd34fc1,21722_68aeba65,0.7999999999999999
20622_38dd90d0,20165_2b088be5,1.0
20622_38dd90d0,20293_a1999339,1.0
20622_38dd90d0,20500_e88d8065,1.0
20622_38dd90d0,20533_0a3e112b,1.0
20622_38dd90d0,20260_4a01a99d,1.0
22428_c1ffa51a,20799_213bf924,1.0
22428_c1ffa51a,23155_d7305c5f,1.0
22428_c1ffa51a,21300_ec7da33e,1.0
22428_c1ffa51a,21849_a5f563a6,1.0
22428_c1ffa51a,22278_12f1fb79,1.0
21047_60d69af3,22349_6f67a96e,1.0
21047_60d69af3,22214_b098105d,1.0
21047_60d69af3,22891_b8c84495,1.0
21047_60d69af3,23199_75dc1efd,1.0
21047_60d69af3,22378_234fea2c,1.0
23215_08a54de0,22349_6f67a96e,1.0
23215_08a54de0,22214_b098105d,1.0
23215_08a54de0,22891_b8c84495,1.0
23215_08a54de0,23199_75dc1efd,1.0
23215_08a54de0,22378_234fea2c,1.0
20680_b095cb77,22095_af226cbc,0.7999999999999999
20680_b095cb77,22311_553b3456,0.7999999999999999
20680_b095cb77,21133_f9a1614e,0.7999999999999999
20680_b095cb77,22762_dcbdd14d,0.7999999999999999
20680_b095cb77,22050_e8702dd4,0.7999999999999999
23130_7417d5b3,21700_28d193ac,0.7999999999999999
23130_7417d5b3,21580_b8b2571b,0.7999999999999999
23130_7417d5b3,22827_f33929ec,0.7999999999999999
23130_7417d5b3,22076_20e8a107,0.7999999999999999
23130_7417d5b3,21809_8bd6b10e,0.7999999999999999
22193_c8773ded,20870_dedaef5b,1.0
22193_c8773ded,21580_b8b2571b,1.0
22193_c8773ded,20668_b2f2633e,1.0
22193_c8773ded,20701_6dcbc975,1.0
22193_c8773ded,22528_f3370a64,1.0
20735_fb18051a,22162_439af02a,1.0
20735_fb18051a,21282_b2d83538,1.0
20735_fb18051a,21563_c72d37a2,1.0
20735_fb18051a,22085_e039a7d3,1.0
20735_fb18051a,21496_f4025ad5,1.0
20989_885bd9b9,20451_84d8b290,1.0
20989_885bd9b9,20989_a261efa3,1.0
20989_885bd9b9,20216_89b90993,1.0
20989_885bd9b9,20429_419c4cdd,1.0
20989_885bd9b9,20451_557fe5cd,1.0
20927_826f4b56,22349_6f67a96e,1.0
20927_826f4b56,22053_de30641b,1.0
20927_826f4b56,23199_75dc1efd,1.0
20927_826f4b56,22378_234fea2c,1.0
20927_826f4b56,21611_1d3ff1b6,1.0
21719_d60b8a4a,22162_439af02a,1.0
21719_d60b8a4a,21282_b2d83538,1.0
21719_d60b8a4a,21563_c72d37a2,1.0
21719_d60b8a4a,22085_e039a7d3,1.0
21719_d60b8a4a,21496_f4025ad5,1.0
21776_fb0bfbc6,22349_6f67a96e,1.0
21776_fb0bfbc6,22053_de30641b,1.0
21776_fb0bfbc6,23199_75dc1efd,1.0
21776_fb0bfbc6,22378_234fea2c,1.0
21776_fb0bfbc6,21611_1d3ff1b6,1.0
23372_4cb88567,22162_439af02a,1.0
23372_4cb88567,21282_b2d83538,1.0
23372_4cb88567,21563_c72d37a2,1.0
23372_4cb88567,22085_e039a7d3,1.0
23372_4cb88567,21496_f4025ad5,1.0
22895_4533b542,22349_6f67a96e,1.0
22895_4533b542,22053_de30641b,1.0
22895_4533b542,23199_75dc1efd,1.0
22895_4533b542,22378_234fea2c,1.0
22895_4533b542,21611_1d3ff1b6,1.0
20870_dedaef5b,22910_97f0cc18,1.0
20870_dedaef5b,20746_57a7b346,1.0
20870_dedaef5b,21153_a2fb81fe,1.0
20870_dedaef5b,23495_6366269c,1.0
20870_dedaef5b,23048_8a1a5553,1.0
22399_97987ada,22095_af226cbc,0.7999999999999999
22399_97987ada,23127_38d73061,0.7999999999999999
22399_97987ada,22638_37f9fe91,0.7999999999999999
22399_97987ada,20502_58b65de9,0.7999999999999999
22399_97987ada,22706_58a933f4,0.7999999999999999
20376_eefa9511,20193_2da4f0a0,1.0
20376_eefa9511,20291_42287610,1.0
20376_eefa9511,20495_e8e7e80c,1.0
20376_eefa9511,20220_3de82b2a,1.0
20376_eefa9511,20259_de1ab632,1.0
22180_ce7c3bd8,22349_6f67a96e,1.0
22180_ce7c3bd8,22053_de30641b,1.0
22180_ce7c3bd8,23199_75dc1efd,1.0
22180_ce7c3bd8,22378_234fea2c,1.0
22180_ce7c3bd8,21611_1d3ff1b6,1.0
20421_49bd1188,20520_7e357152,1.0
20421_49bd1188,20389_c835706f,1.0
20421_49bd1188,20421_38b63ca5,1.0
20421_49bd1188,22035_101c7ab4,0.7999999999999999
20421_49bd1188,23043_c0827516,0.7999999999999999
20530_2246503a,22162_439af02a,1.0
20530_2246503a,21282_b2d83538,1.0
20530_2246503a,21563_c72d37a2,1.0
20530_2246503a,22085_e039a7d3,1.0
20530_2246503a,21496_f4025ad5,1.0
20815_b3d9e6c9,21600_0027c6fc,1.0
20815_b3d9e6c9,21695_1f33863f,1.0
20815_b3d9e6c9,22078_1758e9fc,1.0
20815_b3d9e6c9,21185_ac5324ba,1.0
20815_b3d9e6c9,22062_2d6b3b72,1.0
21809_8bd6b10e,22910_97f0cc18,1.0
21809_8bd6b10e,21024_9be3d461,1.0
21809_8bd6b10e,22890_4ecfa491,1.0
21809_8bd6b10e,22900_09de4c7a,1.0
21809_8bd6b10e,20668_b2f2633e,1.0
22210_649a5363,22349_6f67a96e,1.0
22210_649a5363,22053_de30641b,1.0
22210_649a5363,23199_75dc1efd,1.0
22210_649a5363,22378_234fea2c,1.0
22210_649a5363,21611_1d3ff1b6,1.0
23195_2629864e,23235_f9ccb8b0,1.0
23195_2629864e,21582_a3d32115,1.0
23195_2629864e,21557_53eafe15,1.0
23195_2629864e,21244_d67bbabc,1.0
23195_2629864e,23123_f35404c4,1.0
22827_f33929ec,22910_97f0cc18,1.0
22827_f33929ec,21024_9be3d461,1.0
22827_f33929ec,22890_4ecfa491,1.0
22827_f33929ec,22900_09de4c7a,1.0
22827_f33929ec,20668_b2f2633e,1.0
20745_3e22ad07,22417_4a15d62e,1.0
20745_3e22ad07,20245_f1b25d43,1.0
20745_3e22ad07,22576_d05619d1,0.7999999999999999
20745_3e22ad07,23233_ac09e2e5,0.7999999999999999
20745_3e22ad07,22428_c1ffa51a,0.7999999999999999
21779_b99623fc,23026_e6f08109,1.0
21779_b99623fc,22617_a286f13c,0.7999999999999999
21779_b99623fc,20387_0d507234,0.7999999999999999
21779_b99623fc,23174_8ef93daf,0.7999999999999999
21779_b99623fc,22448_1f21757a,0.7999999999999999
20212_5d1f2de1,23158_c7e753c2,0.7999999999999999
20212_5d1f2de1,20804_0dcacc66,0.7999999999999999
20212_5d1f2de1,23006_92c5b990,0.7999999999999999
20212_5d1f2de1,20958_94222947,0.7999999999999999
20212_5d1f2de1,21761_fdb5f86d,0.7999999999999999
21550_0b16151d,22162_439af02a,1.0
21550_0b16151d,21282_b2d83538,1.0
21550_0b16151d,21563_c72d37a2,1.0
21550_0b16151d,22085_e039a7d3,1.0
21550_0b16151d,21496_f4025ad5,1.0
23209_1592b0a4,23244_34b5f55e,1.0
23209_1592b0a4,23211_3aac9c7e,1.0
23209_1592b0a4,23218_02d26ab4,1.0
23209_1592b0a4,23210_f535bfd2,1.0
23209_1592b0a4,23219_40625e2c,1.0
22498_b8bdb105,20340_86125547,1.0
22498_b8bdb105,20188_98b86c0f,1.0
22498_b8bdb105,21785_d595ced5,1.0
22498_b8bdb105,20469_b6211bfd,0.7999999999999999
22498_b8bdb105,21634_e5e20375,0.7999999999999999
23380_abffc859,22162_439af02a,1.0
23380_abffc859,21282_b2d83538,1.0
23380_abffc859,21563_c72d37a2,1.0
23380_abffc859,22085_e039a7d3,1.0
23380_abffc859,21496_f4025ad5,1.0
20389_c835706f,20421_49bd1188,1.0
20389_c835706f,20520_7e357152,1.0
20389_c835706f,20421_38b63ca5,1.0
20389_c835706f,22035_101c7ab4,0.7999999999999999
20389_c835706f,23043_c0827516,0.7999999999999999
21429_6d2d3974,22035_101c7ab4,1.0
21429_6d2d3974,23318_65e3a7c9,0.7999999999999999
21429_6d2d3974,22729_232da678,0.7999999999999999
21429_6d2d3974,22586_ff3651b2,0.7999999999999999
21429_6d2d3974,21816_3891a442,0.7999999999999999
21843_effbd24d,22421_19401bdd,1.0
21843_effbd24d,21805_2ba39d00,1.0
21843_effbd24d,21081_72fa4ad1,1.0
21843_effbd24d,21121_1e9e7540,1.0
21843_effbd24d,23155_d7305c5f,1.0
23439_18900af2,22377_d490f505,1.0
23439_18900af2,22053_de30641b,1.0
23439_18900af2,23199_75dc1efd,1.0
23439_18900af2,22378_234fea2c,1.0
23439_18900af2,21611_1d3ff1b6,1.0
21737_87d83240,21600_0027c6fc,1.0
21737_87d83240,21695_1f33863f,1.0
21737_87d83240,22078_1758e9fc,1.0
21737_87d83240,21185_ac5324ba,1.0
21737_87d83240,22062_2d6b3b72,1.0
21496_f4025ad5,22162_439af02a,1.0
21496_f4025ad5,21282_b2d83538,1.0
21496_f4025ad5,23380_abffc859,1.0
21496_f4025ad5,21563_c72d37a2,1.0
21496_f4025ad5,22085_e039a7d3,1.0
22053_de30641b,22377_d490f505,1.0
22053_de30641b,21848_0fff9631,1.0
22053_de30641b,23199_75dc1efd,1.0
22053_de30641b,22378_234fea2c,1.0
22053_de30641b,21611_1d3ff1b6,1.0
22891_b8c84495,22377_d490f505,1.0
22891_b8c84495,21848_0fff9631,1.0
22891_b8c84495,23199_75dc1efd,1.0
22891_b8c84495,22378_234fea2c,1.0
22891_b8c84495,21611_1d3ff1b6,1.0
21390_4d1e2d9c,22162_439af02a,1.0
21390_4d1e2d9c,21282_b2d83538,1.0
21390_4d1e2d9c,23380_abffc859,1.0
21390_4d1e2d9c,21563_c72d37a2,1.0
21390_4d1e2d9c,22085_e039a7d3,1.0
22378_234fea2c,22377_d490f505,1.0
22378_234fea2c,21848_0fff9631,1.0
22378_234fea2c,22891_b8c84495,1.0
22378_234fea2c,23199_75dc1efd,1.0
22378_234fea2c,21611_1d3ff1b6,1.0
22659_0e686e14,23178_eb4b4280,1.0
22659_0e686e14,22057_4947db57,1.0
22659_0e686e14,21831_54ca67d1,1.0
22659_0e686e14,23259_d655fcc1,1.0
22659_0e686e14,21497_9833a679,1.0
22304_33009be6,21448_5646a1b6,1.0
22304_33009be6,20807_88c198d5,1.0
22304_33009be6,22136_a539c50b,1.0
22304_33009be6,21665_2e14b6ff,1.0
22304_33009be6,20758_cdccf572,1.0
20765_99d0665e,22910_97f0cc18,1.0
20765_99d0665e,21024_9be3d461,1.0
20765_99d0665e,22890_4ecfa491,1.0
20765_99d0665e,22900_09de4c7a,1.0
20765_99d0665e,20668_b2f2633e,1.0
23422_f214bd4d,22787_49022c32,0.7999999999999999
