assembly_name,family,component_count,body_count,edge_count,face_count,vertex_count,mass,volume,surface_area,material,complexity_ratio,rotational_symmetry,geometric_complexity,source_file
23259_d655fcc1,symmetric_rotor,1,6.0,1234.0,441.0,818.0,0.745334310612581,94.94704593790841,0.0,Steel,2.798185941043084,1,2493.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23259_d655fcc1/assembly.json
21497_9833a679,symmetric_rotor,1,6.0,459.0,175.0,296.0,0.4486007307993143,57.14658991074067,0.0,Steel,2.6228571428571428,1,930.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21497_9833a679/assembly.json
22245_ca848576,symmetric_rotor,1,21.0,730.0,286.0,501.0,0.7122650444727554,90.73440056977775,0.0,Steel,2.5524475524475525,1,1517.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22245_ca848576/assembly.json
21848_0fff9631,simple_rotor,1,7.0,119.0,68.0,71.0,2.745410712074073,349.73384867185644,0.0,Steel,1.75,0,258.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21848_0fff9631/assembly.json
20731_fbdc7731,simple_rotor,1,3.0,140.0,52.0,95.0,22.844314964234187,2910.1038170998963,0.0,Steel,2.6923076923076925,1,287.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20731_fbdc7731/assembly.json
21015_10304cb9,simple_rotor,6,4.0,93.0,39.0,62.0,0.003311719418692438,0.42187508518375005,0.0,Steel,2.3846153846153846,0,194.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21015_10304cb9/assembly.json
23210_f535bfd2,simple_rotor,11,12.0,121.0,80.0,100.0,0.2223322290083592,389.8805604317646,0.0,Wood,1.5125,0,301.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23210_f535bfd2/assembly.json
22784_bcace961,medium_rotor,1,1.0,559.0,233.0,323.0,7.094032686140029,835.5751102638433,0.0,"Steel, Brass",2.3991416309012874,0,1115.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22784_bcace961/assembly.json
22630_b6010fff,medium_rotor,15,49.0,1114.0,637.0,846.0,12.033949807308751,1881.113377181689,0.0,"Steel, Aluminum",1.748822605965463,0,2597.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22630_b6010fff/assembly.json
20755_4b5e61bf,medium_rotor,7,8.0,807.0,373.0,502.0,0.17943616546004482,111.85825798211857,0.0,"Polystyrene, Phenolic Resin, Steel",2.163538873994638,0,1682.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20755_4b5e61bf/assembly.json
23002_4d53fb3f,high_complexity_rotor,1,29.0,1969.0,825.0,1323.0,0.35231944861990144,44.88145842291735,0.0,Steel,2.3866666666666667,0,4117.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23002_4d53fb3f/assembly.json
20291_42287610,simple_rotor,1,3.0,10.0,9.0,10.0,2.634273865644511,335.5762886171352,0.0,"Steel, Mild",1.1111111111111112,0,29.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20291_42287610/assembly.json
23245_ccd099b6,medium_rotor,14,19.0,247.0,132.0,184.0,0.5706484746985901,1000.6859919380059,0.0,Wood,1.871212121212121,0,563.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23245_ccd099b6/assembly.json
21580_b8b2571b,high_complexity_rotor,17,38.0,4039.0,1671.0,2716.0,15.653394101669067,1994.0629428877794,0.0,Steel,2.417115499700778,0,8426.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21580_b8b2571b/assembly.json
21365_ab403591,medium_rotor,5,17.0,842.0,357.0,521.0,274.1255704118496,34920.45482953499,0.0,Steel,2.358543417366947,0,1720.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21365_ab403591/assembly.json
22014_5880c417,simple_rotor,2,4.0,129.0,55.0,84.0,0.5090752547787978,64.85035092723538,0.0,Steel,2.3454545454545452,0,268.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22014_5880c417/assembly.json
21630_316322ff,simple_rotor,1,3.0,77.0,36.0,48.0,0.00018756601315659296,0.023893759637782546,0.0,Steel,2.138888888888889,0,161.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21630_316322ff/assembly.json
22349_6f67a96e,simple_rotor,1,4.0,44.0,34.0,36.0,0.5439956609418708,69.29881031106635,0.0,Steel,1.2941176470588236,0,114.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22349_6f67a96e/assembly.json
21316_69ed56f5,complex_assembly,45,635.0,6911.0,2363.0,5470.0,54.05994952416859,6886.617773779441,0.0,"Steel, Mild",2.924672027084215,1,14744.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21316_69ed56f5/assembly.json
20281_a29f9a18,medium_rotor,5,4.0,330.0,148.0,210.0,0.19195237111975078,24.452531352834498,0.0,"Steel, Mild",2.22972972972973,0,688.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20281_a29f9a18/assembly.json
21243_3ec5d732,simple_rotor,1,2.0,27.0,14.0,19.0,13.22571798987936,1684.8048394750779,0.0,Steel,1.9285714285714286,0,60.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21243_3ec5d732/assembly.json
21545_4384f96e,complex_assembly,31,43.0,1507.0,690.0,1031.0,72.4195770968614,11392.267966052203,0.0,"ABS Plastic, Rubber, Natural, Stainless Steel",2.184057971014493,0,3228.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21545_4384f96e/assembly.json
23258_87a2ba81,high_complexity_rotor,11,24.0,8650.0,3219.0,5797.0,58.578835815783236,7848.649346368708,0.0,"Steel, Rubber, Natural, Glass, Cast, Clear",2.6871699285492388,1,17666.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23258_87a2ba81/assembly.json
21839_a8eb6d34,high_complexity_rotor,2,2.0,3486.0,1234.0,2323.0,0.06274647703861887,7.993181788359093,0.0,Steel,2.824959481361426,1,7043.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21839_a8eb6d34/assembly.json
23123_f35404c4,complex_assembly,36,35.0,1775.0,816.0,1159.0,0.15461979194569492,19.696788782891073,0.0,Steel,2.1752450980392157,0,3750.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23123_f35404c4/assembly.json
21425_d0d47a2a,high_complexity_rotor,2,6.0,1551.0,688.0,882.0,0.0009855601037005064,0.12554905779624287,0.0,Steel,2.254360465116279,0,3121.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21425_d0d47a2a/assembly.json
22419_dfeb5d33,high_complexity_rotor,1,4.0,3010.0,1044.0,1952.0,0.0038014967737721637,0.4842671049391291,0.0,Steel,2.8831417624521074,1,6006.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22419_dfeb5d33/assembly.json
21986_67c5509a,complex_assembly,27,36.0,1656.0,805.0,1137.0,0.19168900212445947,45.99733073667842,0.0,"Steel, Aluminum, Brass",2.057142857142857,0,3598.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21986_67c5509a/assembly.json
21035_d308c5c4,medium_rotor,2,9.0,1445.0,626.0,777.0,1701.5073658313736,216752.5306791559,0.0,Steel,2.308306709265176,0,2848.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21035_d308c5c4/assembly.json
21859_35124f79,complex_assembly,40,162.0,20338.0,8766.0,14264.0,642.1894907209677,81807.57843579205,0.0,Steel,2.320100387862195,0,43368.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21859_35124f79/assembly.json
22421_19401bdd,high_complexity_rotor,1,14.0,2582.0,993.0,1617.0,0.0007621472987741863,0.09708882786932313,0.0,Steel,2.6002014098690838,1,5192.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22421_19401bdd/assembly.json
22787_49022c32,complex_assembly,70,28.0,2761.0,1301.0,1799.0,2.149948930816162,440.04916212218336,0.0,"Copper, Steel, ABS Plastic",2.1222136817832435,0,5861.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22787_49022c32/assembly.json
23103_66470b7e,simple_rotor,1,5.0,200.0,82.0,139.0,0.1890251171583604,24.0796327590268,0.0,Steel,2.4390243902439024,0,421.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23103_66470b7e/assembly.json
20505_017d4cc4,medium_rotor,12,15.0,615.0,312.0,413.0,0.3754912769509091,47.83328368801392,0.0,Steel,1.9711538461538463,0,1340.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20505_017d4cc4/assembly.json
23044_9a964a68,medium_rotor,63,48.0,579.0,341.0,445.0,10.3067592896782,1312.9629668379873,0.0,Steel,1.6979472140762464,0,1365.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23044_9a964a68/assembly.json
20682_e208cc63,symmetric_rotor,1,2.0,431.0,145.0,301.0,1.988334805995252,253.29105808856713,0.0,Steel,2.972413793103448,1,877.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20682_e208cc63/assembly.json
21976_807c9b26,simple_rotor,9,8.0,90.0,47.0,54.0,12.4562581896995,1586.784482764268,0.0,Steel,1.9148936170212767,0,191.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21976_807c9b26/assembly.json
21865_c190b734,simple_rotor,1,7.0,64.0,46.0,46.0,791.1531772797335,100783.84423945652,0.0,Steel,1.391304347826087,0,156.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21865_c190b734/assembly.json
20426_79358492,simple_rotor,1,1.0,27.0,11.0,18.0,0.0025990095183394614,1.8238663286592713,0.0,"Steel, Mild, Acetal Resin, Black",2.4545454545454546,0,56.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20426_79358492/assembly.json
22076_20e8a107,high_complexity_rotor,20,159.0,3463.0,1646.0,2417.0,10.466470706930014,1333.3083703095576,0.0,Steel,2.103888213851762,0,7526.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22076_20e8a107/assembly.json
23217_7c6062e3,high_complexity_rotor,1,36.0,2293.0,904.0,1514.0,128.06319887060084,25752.689543626188,0.0,"Titanium, Steel, Glass, Cast, Clear",2.536504424778761,1,4711.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23217_7c6062e3/assembly.json
23408_e5fd25ba,simple_rotor,1,3.0,50.0,47.0,46.0,5.475750204955585,697.5477968096287,0.0,Steel,1.0638297872340425,0,143.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23408_e5fd25ba/assembly.json
22443_fa24c6f9,medium_rotor,1,26.0,1350.0,608.0,739.0,16088.88707431296,2049539.754689549,0.0,Steel,2.2203947368421053,0,2697.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22443_fa24c6f9/assembly.json
21706_adfb2ece,medium_rotor,1,4.0,302.0,134.0,205.0,4.167071669033202,530.8371552908537,0.0,Steel,2.253731343283582,0,641.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21706_adfb2ece/assembly.json
23265_07de6a0b,simple_rotor,4,4.0,157.0,71.0,110.0,0.6509595893728999,82.9247884551465,0.0,Steel,2.211267605633803,0,338.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23265_07de6a0b/assembly.json
21745_56cbe841,medium_rotor,13,17.0,474.0,299.0,385.0,0.38099653959979973,216.93960712288998,0.0,"Steel, Bamboo",1.585284280936455,0,1158.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21745_56cbe841/assembly.json
20466_4b3e5186,simple_rotor,1,1.0,28.0,13.0,16.0,0.0,0.0,0.0,"Steel, Mild",2.1538461538461537,0,57.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20466_4b3e5186/assembly.json
21695_1f33863f,medium_rotor,17,15.0,220.0,140.0,167.0,0.14972826771187195,19.073664676671584,0.0,Steel,1.5714285714285714,0,527.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21695_1f33863f/assembly.json
19518_f220b68a,simple_rotor,8,8.0,64.0,26.0,40.0,3.2751506772667476,3275.1506772667476,0.0,Generic,2.4615384615384617,0,130.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/19518_f220b68a/assembly.json
22313_3a8b93dc,medium_rotor,1,10.0,332.0,136.0,220.0,200.8981821706633,25592.12511728195,0.0,Steel,2.4411764705882355,0,688.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22313_3a8b93dc/assembly.json
22251_88fd728c,medium_rotor,1,54.0,733.0,442.0,613.0,860.4087788791069,109606.21386994996,0.0,Steel,1.658371040723982,0,1788.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22251_88fd728c/assembly.json
21613_d57e983a,simple_rotor,1,2.0,93.0,56.0,66.0,1.67760714401804,213.70791643541912,0.0,Steel,1.6607142857142858,0,215.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21613_d57e983a/assembly.json
22067_624b28e3,simple_rotor,3,10.0,60.0,45.0,47.0,0.4148033699315411,52.841193621852355,0.0,Steel,1.3333333333333333,0,152.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22067_624b28e3/assembly.json
21005_9feee615,high_complexity_rotor,13,10.0,5032.0,2249.0,3083.0,1338.53139116284,1912187.7016612003,0.0,Bamboo,2.2374388617163183,0,10364.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21005_9feee615/assembly.json
23250_aa321310,simple_rotor,1,2.0,53.0,26.0,37.0,0.00545980233314074,5.347504733732361,0.0,Polystyrene,2.0384615384615383,0,116.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23250_aa321310/assembly.json
23155_d7305c5f,high_complexity_rotor,1,17.0,1721.0,619.0,1161.0,3.5776193221900865,455.7476843554252,0.0,Steel,2.780290791599354,1,3501.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23155_d7305c5f/assembly.json
22749_346e10ae,simple_rotor,1,7.0,43.0,29.0,30.0,0.39668607522636645,50.53325799061994,0.0,Steel,1.4827586206896552,0,102.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22749_346e10ae/assembly.json
20818_098cad7c,high_complexity_rotor,16,37.0,4231.0,1557.0,2822.0,0.908134451761824,844.2497110968015,0.0,"Acrylic, Clear, Steel, Wood",2.7174052665382145,1,8610.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20818_098cad7c/assembly.json
7780_6c885e81,symmetric_rotor,7,6.0,954.0,354.0,624.0,0.1204601872865391,24.724829581673983,0.0,"Steel, Mild, Rubber, Nitrile, ABS Plastic",2.694915254237288,1,1932.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/7780_6c885e81/assembly.json
21581_8f948e0b,simple_rotor,1,4.0,82.0,42.0,55.0,7.304046495472459,930.4517828627338,0.0,Steel,1.9523809523809523,0,179.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21581_8f948e0b/assembly.json
20186_f66e4ad3,simple_rotor,3,5.0,159.0,73.0,123.0,0.048845699877757096,6.318977991947876,0.0,"Steel, Alloy",2.1780821917808217,0,355.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20186_f66e4ad3/assembly.json
23322_8f85d82d,medium_rotor,12,9.0,965.0,392.0,628.0,1.7192277867872012,1077.8204174173202,0.0,"Glass, Cast, Clear, Steel, Wood",2.461734693877551,0,1985.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23322_8f85d82d/assembly.json
23235_f9ccb8b0,complex_assembly,56,77.0,3925.0,1732.0,2627.0,10.645101483774042,1356.0638832833156,0.0,Steel,2.266166281755196,0,8284.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23235_f9ccb8b0/assembly.json
21528_a5d5490f,medium_rotor,19,18.0,332.0,151.0,232.0,0.4760753644000125,60.64654323567039,0.0,Steel,2.198675496688742,0,715.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21528_a5d5490f/assembly.json
23466_1cf60d09,medium_rotor,24,23.0,1118.0,581.0,772.0,0.5298009803854562,67.49057074973963,0.0,Steel,1.9242685025817556,0,2471.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23466_1cf60d09/assembly.json
21467_67965037,symmetric_rotor,6,5.0,439.0,166.0,290.0,0.07396053984867942,8.732059014011739,0.0,Bronze,2.644578313253012,1,895.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21467_67965037/assembly.json
20165_2b088be5,high_complexity_rotor,8,10.0,3419.0,1455.0,3141.0,8.021406322798743,1021.8352003565278,0.0,"Steel, Mild",2.349828178694158,0,8015.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20165_2b088be5/assembly.json
22581_406c16c4,complex_assembly,34,42.0,1577.0,677.0,1063.0,3.1195652901258373,397.3968522453297,0.0,Steel,2.3293943870014773,0,3317.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22581_406c16c4/assembly.json
21781_5985da6d,simple_rotor,1,4.0,99.0,41.0,66.0,0.0322642715850992,4.110098291095439,0.0,Steel,2.4146341463414633,0,206.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21781_5985da6d/assembly.json
21267_35a558cc,simple_rotor,1,2.0,24.0,12.0,16.0,0.1961807417361014,24.99117729122311,0.0,Steel,2.0,0,52.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21267_35a558cc/assembly.json
21849_a5f563a6,high_complexity_rotor,2,14.0,2025.0,703.0,1350.0,661.3177605374359,84244.30070540585,0.0,Steel,2.880512091038407,1,4078.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21849_a5f563a6/assembly.json
20722_90d46353,medium_rotor,5,41.0,546.0,267.0,366.0,334.5749201098822,337064.9134078656,0.0,"Steel, Wood, Aluminum",2.044943820224719,0,1179.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20722_90d46353/assembly.json
23213_3df3cb34,medium_rotor,1,12.0,652.0,288.0,392.0,7.437478874975864,947.4495382134859,0.0,Steel,2.263888888888889,0,1332.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23213_3df3cb34/assembly.json
22073_951645ae,simple_rotor,5,5.0,134.0,95.0,108.0,3.267294020827449e-05,0.004162157988315223,0.0,Steel,1.4105263157894736,0,337.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22073_951645ae/assembly.json
22341_0f9c52ed,medium_rotor,14,15.0,376.0,217.0,268.0,3.9663310480335907,505.26510166032995,0.0,"Steel, Mild, Steel, Carbon",1.7327188940092166,0,861.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22341_0f9c52ed/assembly.json
22075_12b129d5,simple_rotor,1,4.0,90.0,37.0,53.0,0.0,0.0,0.0,Steel,2.4324324324324325,0,180.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22075_12b129d5/assembly.json
22762_dcbdd14d,symmetric_rotor,1,2.0,541.0,208.0,345.0,7.54262960950821,960.8445362430842,0.0,Steel,2.6009615384615383,1,1094.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22762_dcbdd14d/assembly.json
21722_68aeba65,complex_assembly,76,64.0,3358.0,1322.0,2296.0,10.164588788822863,1294.8520750092814,0.0,Steel,2.540090771558245,1,6976.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21722_68aeba65/assembly.json
22133_465d7a91,simple_rotor,2,2.0,79.0,36.0,43.0,1.2721384939201688,162.0558590981107,0.0,Steel,2.1944444444444446,0,158.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22133_465d7a91/assembly.json
21592_c5e77a82,medium_rotor,2,48.0,755.0,377.0,504.0,109845.78741977297,13993093.938824566,0.0,Steel,2.0026525198938994,0,1636.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21592_c5e77a82/assembly.json
21511_d07c59c2,high_complexity_rotor,8,7.0,1628.0,618.0,1046.0,0.25952493330350224,33.060501057771006,0.0,Steel,2.634304207119741,1,3292.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21511_d07c59c2/assembly.json
21994_357aac6f,simple_rotor,15,7.0,146.0,87.0,112.0,11.49951555900979,1216.2237732090878,0.0,"Steel, Lead",1.6781609195402298,0,345.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21994_357aac6f/assembly.json
20671_33532794,simple_rotor,2,3.0,62.0,32.0,44.0,0.06719446954734769,24.88684057309174,0.0,Aluminum,1.9375,0,138.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20671_33532794/assembly.json
20697_d3e106b4,high_complexity_rotor,1,12.0,2019.0,795.0,1351.0,0.15907187536250378,20.263933167197933,0.0,Steel,2.539622641509434,1,4165.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20697_d3e106b4/assembly.json
20241_ccb70dc8,simple_rotor,3,1.0,42.0,19.0,30.0,1.2222250770622862,155.69746204615112,0.0,"Steel, Mild",2.210526315789474,0,91.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20241_ccb70dc8/assembly.json
21557_53eafe15,complex_assembly,101,62.0,3314.0,1349.0,2303.0,7.52086795249605,958.072350636439,0.0,Steel,2.4566345441067456,0,6966.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21557_53eafe15/assembly.json
7778_3a9748b3,complex_assembly,27,167.0,2424.0,1333.0,1736.0,6.141148072246107,3288.7493546946394,0.0,"Titanium, Steel, ABS Plastic",1.8184546136534134,0,5493.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/7778_3a9748b3/assembly.json
20488_589ac9c0,simple_rotor,1,4.0,97.0,41.0,62.0,581.7304354142548,74105.78795086048,0.0,"Steel, Mild",2.3658536585365852,0,200.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20488_589ac9c0/assembly.json
23374_57cca189,medium_rotor,2,4.0,379.0,164.0,236.0,16.775766077010662,2799.583045922163,0.0,"Aluminum, Anodized Red, Aluminum, Aluminum, Anodized Blue",2.3109756097560976,0,779.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23374_57cca189/assembly.json
22129_48b47c52,simple_rotor,1,1.0,149.0,41.0,94.0,0.45791586556141434,58.33323128170884,0.0,Steel,3.6341463414634148,1,284.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22129_48b47c52/assembly.json
20176_a02bde39,medium_rotor,40,38.0,628.0,288.0,424.0,173.66378748102298,304535.85350286635,0.0,Wood,2.1805555555555554,0,1340.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20176_a02bde39/assembly.json
19596_fb9531a5,high_complexity_rotor,5,25.0,1501.0,588.0,1027.0,2.5743526414847553,810.8631646870265,0.0,"Steel, Mild, Glass, ABS Plastic",2.552721088435374,1,3116.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/19596_fb9531a5/assembly.json
20438_5f344b00,simple_rotor,1,6.0,127.0,49.0,93.0,0.4205209467282519,329.5108234222386,0.0,"Steel, Mild, Rubber, Nitrile, ABS Plastic",2.5918367346938775,1,269.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20438_5f344b00/assembly.json
23419_ea47995f,complex_assembly,30,34.0,1881.0,750.0,1283.0,0.5552682172875236,70.73480475000304,0.0,Steel,2.508,1,3914.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23419_ea47995f/assembly.json
22035_101c7ab4,medium_rotor,6,14.0,1158.0,474.0,737.0,0.38884307150722536,172.57749143808041,0.0,"Steel, Rubber, Natural",2.4430379746835444,0,2369.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22035_101c7ab4/assembly.json
20989_a261efa3,simple_rotor,2,1.0,114.0,40.0,83.0,0.0072932941994583896,0.9290820636252727,0.0,"Steel, Mild",2.85,1,237.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20989_a261efa3/assembly.json
23127_38d73061,symmetric_rotor,9,8.0,655.0,239.0,432.0,113.0164322816556,14396.997742886062,0.0,Steel,2.7405857740585775,1,1326.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23127_38d73061/assembly.json
23354_8182b4eb,medium_rotor,1,12.0,280.0,145.0,149.0,909.8915953418359,115909.75736838674,0.0,Steel,1.9310344827586208,0,574.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23354_8182b4eb/assembly.json
21685_93737a7a,high_complexity_rotor,1,42.0,5028.0,1936.0,3195.0,2776.345572085728,2776345.572085729,0.0,Generic,2.597107438016529,1,10159.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21685_93737a7a/assembly.json
21989_a0b5037d,medium_rotor,2,128.0,541.0,243.0,321.0,563.9599934273842,71842.0373792841,0.0,Steel,2.2263374485596708,0,1105.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21989_a0b5037d/assembly.json
22027_11a2e852,high_complexity_rotor,1,12.0,2929.0,1125.0,1984.0,0.07863885250037007,78.63885250037006,0.0,Generic,2.6035555555555554,1,6038.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22027_11a2e852/assembly.json
21184_971559b6,simple_rotor,13,12.0,82.0,58.0,68.0,0.5323177755311926,67.81118159633027,0.0,Steel,1.4137931034482758,0,208.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21184_971559b6/assembly.json
20547_ec8cfd0d,simple_rotor,1,3.0,0.0,3.0,0.0,0.0986460093227195,12.566370614359172,0.0,Steel,0.0,0,3.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20547_ec8cfd0d/assembly.json
20479_77930584,simple_rotor,1,2.0,24.0,12.0,16.0,10.627237362777999,1353.78819908,0.0,"Steel, Mild",2.0,0,52.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20479_77930584/assembly.json
22589_2c8f7c0b,simple_rotor,1,9.0,186.0,88.0,118.0,0.04490450625061884,5.720319267594757,0.0,Steel,2.1136363636363638,0,392.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22589_2c8f7c0b/assembly.json
20741_c337946f,simple_rotor,1,2.0,121.0,55.0,68.0,0.0002940626337385291,0.037460208119557845,0.0,Steel,2.2,0,244.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20741_c337946f/assembly.json
20237_06b27bf5,symmetric_rotor,1,3.0,1273.0,481.0,843.0,0.5700932682660844,72.62334627593432,0.0,"Steel, Mild",2.6465696465696467,1,2597.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20237_06b27bf5/assembly.json
20431_0088a0dd,medium_rotor,3,8.0,326.0,167.0,230.0,0.49756759254626454,184.18018501934753,0.0,"Steel, Mild, ABS Plastic, Aluminum, Anodized Blue",1.9520958083832336,0,723.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20431_0088a0dd/assembly.json
22417_4a15d62e,high_complexity_rotor,3,15.0,1902.0,730.0,1222.0,0.01673136125065677,2.131383598809779,0.0,"Steel, Mild",2.6054794520547944,1,3854.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22417_4a15d62e/assembly.json
20672_0bc07cce,simple_rotor,1,2.0,15.0,10.0,11.0,8.264132073718075,1052.7556781806466,0.0,Steel,1.5,0,36.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20672_0bc07cce/assembly.json
21616_c6c3347a,simple_rotor,1,2.0,46.0,34.0,36.0,2.3399375482491065,298.0812163374658,0.0,Steel,1.3529411764705883,0,116.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21616_c6c3347a/assembly.json
22576_d05619d1,high_complexity_rotor,1,1.0,1605.0,507.0,953.0,0.2960695904806787,279.31093441573466,0.0,"ABS Plastic, Steel, Silver",3.165680473372781,1,3065.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22576_d05619d1/assembly.json
20946_6573271d,simple_rotor,1,1.0,62.0,16.0,48.0,0.06178514782282302,7.870719467875544,0.0,Steel,3.875,1,126.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20946_6573271d/assembly.json
22483_f4e4b62a,complex_assembly,37,177.0,4288.0,2348.0,2940.0,7.258219328073821,3179.701090792395,0.0,"Wood, Steel, Rubber, Natural",1.8262350936967633,0,9576.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22483_f4e4b62a/assembly.json
